residual,phi1,phi3,phi2
0,0.983255190743884,0.0165780135763829,0.000166795679733087
0,0.983169307914929,0.0163266635825726,0.000504028502498352
0,0.982336113594662,0.0165360422027951,0.0011278442025427
0,0.981502919274395,0.0165725137556808,0.00192456696992391
0,0.980669724954128,0.0165930123628023,0.00273726268306931
0,0.979836530633861,0.0166086794866042,0.00355478987953437
0,0.979003336313595,0.0166222569801987,0.00437440670620658
0,0.978170141993328,0.0166347474411734,0.00519511056549878
0,0.977336947673061,0.0166466045566922,0.00601644777024694
0,0.976503753352794,0.0166580635464296,0.00683818310077632
0,0.976047944612693,0.0166638964053378,0.00728815898196971
0,0.975670559032527,0.0166686668648553,0.00766077410261757
0,0.97483736471226,0.0166787837902017,0.00848385149753808
0,0.974004170391993,0.016689123247125,0.00930670636088175
0,0.973170976071726,0.0166996359476042,0.0101293879806694
0,0.97233778175146,0.0167102874273383,0.0109519308212022
0,0.971504587431193,0.0167210528688482,0.0117743596999592
0,0.970671393110926,0.0167319139524733,0.0125966929366008
0,0.969838198790659,0.0167428568652977,0.0134189443440435
0,0.969005004470392,0.0167538709999423,0.0142411245296657
0,0.968171810150125,0.0167649480795845,0.0150632417702905
0,0.967338615829858,0.0167760815547531,0.0158853026153887
0,0.966505421509591,0.0167872661782599,0.0167073123121487
0,0.965672227189324,0.0167984976997741,0.0175292751109014
0,0.964839032869058,0.0168097726425105,0.018351194488432
0,0.964005838548791,0.0168210881373811,0.0191730733138283
0,0.963172644228524,0.016832441798069,0.0199949139734073
0,0.962339449908257,0.016843831625708,0.0208167184660352
0,0.96150625558799,0.0168552559352954,0.0216384884767146
0,0.960673061267723,0.0168667132982672,0.0224602254340095
0,0.959839866947456,0.0168782024972412,0.0232819305553027
0,0.959006672627189,0.016889722490022,0.0241036048827885
0,0.958173478306922,0.0169012723807309,0.0249252493123467
0,0.957340283986656,0.0169128513964657,0.0257468646168787
0,0.956507089666389,0.0169244588682948,0.0265684514653167
0,0.955673895346122,0.0169360942156741,0.0273900104382041
0,0.954840701025855,0.0169477569335883,0.0282115420405567
0,0.954007506705588,0.0169594465818771,0.0290330467125349
0,0.953174312385321,0.0169711627763244,0.0298545248383545
0,0.952341118065054,0.0169829051811809,0.0306759767537649
0,0.951507923744787,0.0169946735028577,0.0314974027523549
0,0.95067472942452,0.0170064674845818,0.0323188030908979
0,0.949841535104254,0.0170182869018473,0.0331401779938992
0,0.949008340783987,0.0170301315585277,0.0339615276574856
0,0.94817514646372,0.0170420012835388,0.0347828522527415
0,0.947341952143453,0.0170538959279644,0.0356041519285826
0,0.946508757823186,0.0170658153625713,0.0364254268142427
0,0.945675563502919,0.0170777594756525,0.0372466770214283
0,0.944842369182652,0.0170897281711514,0.0380679026461964
0,0.944009174862385,0.0171017213670223,0.0388891037705923
0,0.943175980542118,0.017113738993796,0.0397102804640855
0,0.942342786221852,0.0171257809933189,0.0405314327848296
0,0.941509591901585,0.0171378473176429,0.0413525607807724
0,0.940676397581318,0.0171499379280458,0.0421736644906365
0,0.939843203261051,0.0171620527941627,0.0429947439447864
0,0.939010008940784,0.0171741918932169,0.0438157991659992
0,0.938176814620517,0.0171863552093343,0.0446368301701486
0,0.93734362030025,0.0171985427329332,0.0454578369668167
0,0.936510425979983,0.0172107544601791,0.0462788195598376
0,0.935677231659717,0.0172229903924959,0.0470997779477876
0,0.93484403733945,0.0172352505361284,0.047920712124422
0,0.934010843019183,0.0172475349017487,0.0487416220790686
0,0.933177648698916,0.0172598435041016,0.0495625077969827
0,0.932344454378649,0.0172721763616849,0.0503833692596662
0,0.931511260058382,0.0172845334964612,0.0512042064451569
0,0.930678065738115,0.0172969149335957,0.0520250193282893
0,0.929844871417848,0.0173093207012199,0.0528458078809317
0,0.929011677097581,0.0173217508302164,0.0536665720722023
0,0.928178482777315,0.017334205354023,0.0544873118686624
0,0.927345288457047,0.0173466843084551,0.0553080272344975
0,0.926512094136781,0.0173591877315427,0.0561287181316766
0,0.925678899816514,0.0173717156633828,0.0569493845201035
0,0.924845705496247,0.0173842681460035,0.0577700263577496
0,0.92401251117598,0.0173968452232398,0.0585906436007801
0,0.923179316855713,0.0174094469406201,0.0594112362036668
0,0.922346122535446,0.0174220733452617,0.0602318041192921
0,0.921512928215179,0.0174347244857747,0.061052347299046
0,0.920679733894912,0.0174474004121744,0.0618728656929132
0,0.919846539574645,0.0174601011757995,0.0626933592495551
0,0.919013345254379,0.0174728268292374,0.063513827916384
0,0.918180150934112,0.0174855774262552,0.0643342716396329
0,0.917428323509479,0.0174970907256047,0.0650745857649162
0,0.917346956613845,0.0174984460527369,0.0651545973334183
0,0.916513762293578,0.0175121953089993,0.0659740423974226
0,0.915680567973311,0.0175259807717741,0.0667934512549149
0,0.914847373653044,0.0175398021972454,0.0676128241497104
0,0.914014179332777,0.017553659357365,0.0684321613098577
0,0.91318098501251,0.01756755203893,0.0692514629485596
0,0.912347790692244,0.0175814800427253,0.0700707292650311
0,0.911514596371977,0.0175954431827256,0.0708899604452977
0,0.91068140205171,0.0176094412853526,0.0717091566629376
0,0.909848207731443,0.017623474188782,0.0725283180797751
0,0.909015013411176,0.0176375417422977,0.0733474448465263
0,0.908181819090909,0.0176516438056885,0.0741665371034025
0,0.907348624770642,0.0176657802486845,0.0749855949806733
0,0.906515430450375,0.0176799509504306,0.075804618599194
0,0.905682236130108,0.0176941557989929,0.0766236080708987
0,0.904849041809842,0.0177083946908976,0.0774425634992608
0,0.904015847489575,0.0177226675306982,0.0782614849797272
0,0.903182653169308,0.01773697423057,0.0790803726001222
0,0.902349458849041,0.0177513147099297,0.0798992264410295
0,0.901516264528774,0.0177656888950776,0.0807180465761484
0,0.900683070208507,0.0177800967188627,0.0815368330726301
0,0.89984987588824,0.0177945381203666,0.0823555859913933
0,0.899016681567973,0.0178090130446066,0.08317430538742
0,0.898183487247706,0.0178235214422568,0.0839929913100368
0,0.89735029292744,0.0178380632693845,0.0848116438031759
0,0.896517098607173,0.0178526384872024,0.085630262905625
0,0.895683904286906,0.0178672470618348,0.0864488486512593
0,0.894850709966639,0.0178818889640971,0.0872674010692639
0,0.894017515646372,0.0178965641692875,0.0880859201843405
0,0.893184321326105,0.0179112726569904,0.0889044060169045
0,0.892351127005838,0.0179260144108905,0.0897228585832713
0,0.891517932685571,0.0179407894185976,0.0905412778958311
0,0.890684738365304,0.01795559767148,0.0913596639632156
0,0.889851544045038,0.0179704391645074,0.0921780167904551
0,0.889018349724771,0.0179853138961023,0.092996336379127
0,0.888185155404504,0.0180002218679986,0.0938146227274977
0,0.887351961084237,0.0180151630851084,0.0946328758306546
0,0.88651876676397,0.0180301375553952,0.0954510956806349
0,0.885685572443703,0.0180451452897537,0.0962692822665431
0,0.884852378123436,0.0180601863018957,0.0970874355746682
0,0.884019183803169,0.0180752606082421,0.0979055555885886
0,0.883185989482903,0.01809036822782,0.0987236422892775
0,0.882352795162636,0.0181055091821652,0.0995416956551993
0,0.881519600842369,0.018120683495229,0.100359715662402
0,0.880686406522102,0.0181358911932905,0.101177702284608
0,0.879853212201835,0.0181511323048722,0.101995655493293
0,0.879020017881568,0.0181664068606603,0.102813575257772
