residual,phi1_L8Bo,phi3_Donor,phi2_Chloroform
0.0,0.4354693379853912,0.08873097811468034,0.47579968389992844
0.0,0.48197915020161053,0.03528551227824277,0.4827353375201467
2.5637979419682884e-30,0.4380244169914758,0.0842425136656848,0.47773306934283943
2.5637979419682884e-30,0.47830514431691,0.037930719916113596,0.48376413576697647
2.3665827156630354e-30,0.4407194925087085,0.07977734958571014,0.4795031579055813
2.3665827156630354e-30,0.4746276658055452,0.040774227734304176,0.48459810646015056
3.3526588471893e-30,0.44356469559979067,0.07534186910428353,0.48109343529592574
3.3526588471893e-30,0.4709486451221334,0.043830901469988345,0.4852204534078782
9.860761315262648e-31,0.44657103239587276,0.07094296003822115,0.48248600756590615
9.860761315262648e-31,0.4672701586408367,0.04711672128263326,0.48561312007652996
1.7749370367472766e-30,0.4497504734418886,0.06658803422981546,0.48366149232829586
1.7749370367472766e-30,0.46359443231051434,0.05064886529758928,0.4857567023918964
9.860761315262648e-31,0.45311605377073316,0.06228504458549505,0.4845989016437718
9.860761315262648e-31,0.4599238444324538,0.05444579941259389,0.4856303561549523
