residual,phi1_L8Bo,phi3_Donor,phi2_Toluene
3.94430452610506e-30,0.461840295830866,0.0001135142066552,0.538046189962479
1.43967115202835e-29,0.190269797711269,0.368718734519525,0.441011467769205
1.43967115202835e-29,0.45559935420303,0.000121921727353604,0.544278724069617
2.02145606962884e-30,0.188616778100233,0.364663280023471,0.446719941876297
2.02145606962884e-30,0.449463939423934,0.000130951957811225,0.550405108618255
1.23259516440783e-30,0.186994820800266,0.360640852117416,0.452364327082318
1.23259516440783e-30,0.443429142184466,0.000140651019525488,0.556430206796008
3.74425433092167e-26,0.185402464732448,0.356649330906727,0.457948204360825
3.74425433092167e-26,0.437490412087953,0.000151068450019488,0.562358519462028
8.21401417561379e-28,0.183838359039355,0.352686726208918,0.463474914751727
8.21401417561379e-28,0.431643522203628,0.000162257455852675,0.568194220340519
3.40196265376561e-30,0.18230125253006,0.348751164618007,0.468947582851934
3.40196265376561e-30,0.425884538061633,0.000174275184370968,0.573941186753996
4.14151975241031e-30,0.180789984454073,0.344840878156712,0.474369137389214
4.14151975241031e-30,0.42020979047423,0.000187183015584269,0.579603026510186
1.40515848742493e-29,0.179303476411892,0.340954194251611,0.479742329336497
1.40515848742493e-29,0.414615851595938,0.000201046875662105,0.5851831015284
3.94430452610506e-31,0.177840725244201,0.337089526869222,0.485069747886577
3.94430452610506e-31,0.409099513790792,0.000215937573648595,0.59068454863556
9.86076131526265e-31,0.17640079676683,0.333245368650476,0.490353834582694
9.86076131526265e-31,0.403657770918682,0.000231931163116459,0.596110297918201
1.42981039071308e-30,0.174982820240113,0.329420283914116,0.49559689584577
1.42981039071308e-30,0.398287801721311,0.000249109330607242,0.601463088948082
1.03537993810258e-30,0.173585983478944,0.325612902417922,0.500801114103134
1.03537993810258e-30,0.392986955036288,0.000267559812841661,0.60674548515087
8.08582427851537e-30,0.172209528524239,0.32182191378513,0.505968557690631
8.08582427851537e-30,0.387752736610362,0.00028737684483097,0.611959886544807
2.36658271566304e-30,0.170852747808589,0.318046062515949,0.511101189675462
2.36658271566304e-30,0.382582797315547,0.000308661641178068,0.617108541043275
6.50810246807335e-30,0.169514980758922,0.314284143516631,0.516200875724447
6.50810246807335e-30,0.377474922601144,0.000331522913026537,0.622193554485829
8.38164711797325e-31,0.16819561078748,0.310534998088383,0.521269391124138
8.38164711797325e-31,0.372427023038504,0.000356077423297944,0.627216899538199
1.77493703674728e-30,0.166894062629441,0.306797510326182,0.526308427044377
1.77493703674728e-30,0.367437125834849,0.000382450583053226,0.632180423582098
3.20474742746036e-30,0.16560979999166,0.303070603885107,0.531319596123232
3.20474742746036e-30,0.362503367210042,0.000410777092024067,0.637085855697934
1.03044955744495e-29,0.164342323482025,0.299353239077619,0.536304437440356
1.03044955744495e-29,0.357623985544229,0.000441201626585743,0.641934812829185
2.36658271566304e-30,0.163091168793383,0.295644410270138,0.541264420936479
2.36658271566304e-30,0.352797315216411,0.000473879578685222,0.646728805204904
3.56806717812121e-27,0.161855905119779,0.291943143552498,0.546200951327724
3.56806717812121e-27,0.348021781065148,0.000508977849498571,0.651469241085354
9.17445232772037e-28,0.160636133786044,0.288248494655795,0.551115371558162
9.17445232772037e-28,0.343295893410043,0.000546675701871239,0.656157430888085
4.14151975241031e-30,0.159431487074378,0.284559547100253,0.556008965825369
4.14151975241031e-30,0.33861824358225,0.000587165675894998,0.660794590741855
1.36078506150625e-29,0.158241627234651,0.280875410556029,0.56088296220932
1.36078506150625e-29,0.333987499918497,0.000630654572297845,0.665381845509206
3.20474742746036e-30,0.157066245666677,0.277195219399785,0.565738534933538
3.20474742746036e-30,0.329402404175698,0.000677364508669445,0.669920231315633
2.36658271566304e-30,0.155905062265134,0.273518131458971,0.570576806275895
2.36658271566304e-30,0.324861768334482,0.00072753405391677,0.674410697611601
3.94430452610506e-30,0.154757824919436,0.26984332693062,0.575398848149944
3.94430452610506e-30,0.320364471758351,0.000781419446744104,0.678854108794905
3.0691619593755e-30,0.153624309162464,0.266170007467132,0.580205683370404
3.0691619593755e-30,0.315909458682128,0.000839295904380741,0.683251245413492
4.93038065763132e-30,0.152504317963553,0.262497395422529,0.584998286613918
4.93038065763132e-30,0.311495736006234,0.000901459028240648,0.687602804965526
1.57772181044202e-30,0.151397681662507,0.258824733253146,0.589777585084348
1.57772181044202e-30,0.307122371375526,0.000968226313693449,0.691909402310781
6.22460558025955e-30,0.150304258042666,0.255151283069281,0.594544458888053
6.22460558025955e-30,0.302788491524933,0.00103993877165779,0.696171569703409
1.20301288046204e-29,0.149223932542338,0.251476326334837,0.599299741122825
1.20301288046204e-29,0.298493280875947,0.00111696267029933,0.700389756453754
5.23852944873328e-30,0.148156618605024,0.247799163713175,0.604044217681801
5.23852944873328e-30,0.29423598037003,0.00119969140572899,0.704564328224241
3.95663047774914e-30,0.147102258170052,0.244119115058836,0.608778626771112
3.95663047774914e-30,0.290015886527125,0.00128854751125595,0.708695565961619
1.68865537523873e-30,0.146060822306419,0.240435519555462,0.613503658138119
1.68865537523873e-30,0.285832350718851,0.0013839848154576,0.712783664465691
3.26637718568075e-30,0.145032311993717,0.236747736001266,0.618219952005017
3.26637718568075e-30,0.281684778647405,0.00148649076008865,0.716828730592507
9.86076131526265e-31,0.144016759055279,0.233055143244878,0.622928097699843
9.86076131526265e-31,0.277572630022935,0.00159658888966809,0.720830781087397
7.30928932493844e-30,0.143014227249897,0.229357140774103,0.627628631976
7.30928932493844e-30,0.273495418432513,0.0017148415254593,0.724789740042028
3.20474742746036e-30,0.14202481352964,0.22565314946266,0.6323220370077
3.20474742746036e-30,0.269452711395947,0.00184185263750076,0.728705435966552
3.16776957252813e-30,0.141048649472778,0.22194261247931,0.637008738047912
3.16776957252813e-30,0.265444130603698,0.00197827092935592,0.732577598466946
3.20474742746036e-30,0.140085902902176,0.218224996365891,0.641689100731932
3.20474742746036e-30,0.261469352333877,0.00212479315133762,0.736405854514785
4.9427066092754e-30,0.13913677970109,0.21449979229075,0.646363428008161
4.9427066092754e-30,0.257528108045475,0.00228216765912906,0.740189724295396
9.86076131526265e-31,0.138201525839896,0.210766517485533,0.651031956674572
9.86076131526265e-31,0.253620185146127,0.00245119823597691,0.743928616617896
3.3526588471893e-30,0.137280429629217,0.207024716874297,0.655694853496486
3.3526588471893e-30,0.249745427933536,0.00263274819797827,0.747621823868486
6.61903603287005e-30,0.136373824216798,0.203273964903984,0.660352210879218
6.61903603287005e-30,0.245903738709767,0.00282774480342891,0.751268516486804
3.59917788007087e-30,0.135482090347702,0.199513867587489,0.665004042064809
3.59917788007087e-30,0.242095079069069,0.0030371839887535,0.754867736942178
3.99360833268137e-30,0.134605659409771,0.195744064770478,0.669650275819751
3.99360833268137e-30,0.23831947135974,0.00326213545520622,0.758418393185054
5.43574467503853e-30,0.133745016789054,0.191964232634703,0.674290750576244
5.43574467503853e-30,0.234577000321692,0.00350374813232205,0.761919251545986
3.08148791101958e-31,0.132900705562779,0.188174086451452,0.678925207985769
3.08148791101958e-31,0.230867814901678,0.00376325604602284,0.7653689290523
4.25245331720702e-30,0.132073330560791,0.184373383599758,0.683553285839451
4.25245331720702e-30,0.227192130248727,0.0040419846213494,0.768765885129923
9.86076131526265e-31,0.131263562830142,0.180561926864726,0.688174510305132
9.86076131526265e-31,0.223550229892794,0.00434135745201057,0.772108412655195
1.39283253578085e-30,0.130472144541516,0.176739568033617,0.692788287424867
1.39283253578085e-30,0.219942468110736,0.00466290357132422,0.775394628317939
2.08308582784923e-30,0.129699894380937,0.172906211807044,0.697393893812019
2.08308582784923e-30,0.216369272483608,0.00500826526168646,0.778622462254706
4.05523809090176e-30,0.128947713475453,0.16906182004438,0.701990466480167
4.05523809090176e-30,0.212831146650312,0.00537920644245535,0.781789646907233
3.40504414167663e-30,0.128216591907229,0.16520641636387,0.7065769917289
3.40504414167663e-30,0.2093286732633,0.00577762167909003,0.78489370505761
1.90127804109908e-30,0.127507615877263,0.161340091118694,0.711152293004043
1.90127804109908e-30,0.205862517152727,0.00620554585955884,0.787931936987714
3.15852510879507e-30,0.126821975587305,0.157463006771182,0.715715017641513
3.15852510879507e-30,0.202433428706034,0.00666516458743852,0.790901406706527
1.02582732557842e-29,0.126160973917154,0.153575403688959,0.720263622393886
1.02582732557842e-29,0.199042247471347,0.00715882534478645,0.793798927183866
3.52830365811742e-30,0.125526035983827,0.149677606387608,0.724796357628565
3.52830365811742e-30,0.195689905993702,0.00768904948180015,0.796621044524497
7.30928932493844e-30,0.124918719680426,0.145770030243644,0.72931125007593
7.30928932493844e-30,0.192377433893954,0.00825854509450038,0.799364021011546
3.16776957252813e-30,0.124340727304109,0.141853188706301,0.73380608398959
3.16776957252813e-30,0.189105962203025,0.00887022085621024,0.802023816940765
4.46507598306737e-30,0.123793918397322,0.137927701031323,0.738278380571355
4.46507598306737e-30,0.185876727963428,0.00952720087347386,0.804596071163098
3.26637718568075e-30,0.12328032394175,0.13399430056562,0.742725375492631
3.26637718568075e-30,0.182691079114321,0.0102328406422905,0.807076080243389
