residual,phi1_L8Bo,phi3_Donor,phi2_o-Xylene
2.30741814777146e-29,0.491855185748185,0.00116753661011412,0.506977277641701
3.3526588471893e-30,0.310456896271859,0.234193836730175,0.455349266997966
3.3526588471893e-30,0.486672976251771,0.00125350275034994,0.512073520997879
2.36658271566304e-30,0.308806745374999,0.230646265701265,0.460546988923736
2.36658271566304e-30,0.48151793983687,0.00134579860838907,0.517136261554741
2.22853205724936e-29,0.307170517671076,0.22709221951834,0.465737262810584
2.22853205724936e-29,0.476389768727035,0.00144489024362837,0.522165341029337
2.61901820533376e-28,0.305548456974423,0.223531256379674,0.470920286645902
2.61901820533376e-28,0.471288207820093,0.00155127803158561,0.527160514148322
3.79639310637612e-30,0.30394085353439,0.219962951730649,0.476096194734962
3.79639310637612e-30,0.466213056048404,0.00166549919060777,0.532121444760988
3.94430452610506e-30,0.302348046487513,0.216386899449754,0.481265054062733
3.94430452610506e-30,0.461164167927287,0.00178813049462182,0.537047701578091
4.58525401159713e-30,0.300770426549052,0.212802713172893,0.486426860278055
4.58525401159713e-30,0.4561414552984,0.00191979118562627,0.541938753515974
1.46728128371108e-28,0.299208438959923,0.209210027761168,0.491581533278908
1.46728128371108e-28,0.451144889270892,0.00206114610063053,0.546793964628477
7.93791285878643e-30,0.297662586706889,0.205608500918692,0.496728912374419
7.93791285878643e-30,0.446174502364698,0.002212909028832,0.55161258860647
5.5713301431234e-30,0.296133434035329,0.201997814975024,0.501868750989647
5.5713301431234e-30,0.441230390866897,0.00237584631598319,0.556393762817119
3.94430452610506e-30,0.294621610276702,0.19837767883146,0.507000710891839
3.94430452610506e-30,0.436312717400067,0.00255078073414985,0.561136501865783
9.66354608895739e-30,0.293127814014085,0.194747830090262,0.512124355895653
9.66354608895739e-30,0.431421713717507,0.00273859563640061,0.565839690646093
3.3526588471893e-30,0.291652817612354,0.191108037371504,0.517239145016141
3.3526588471893e-30,0.426557683728994,0.00294023941740806,0.570502076853598
3.20474742746036e-30,0.290197472141987,0.18745810282995,0.522344425028064
3.20474742746036e-30,0.421721006767296,0.0031567303024854,0.575122262930219
3.3526588471893e-30,0.28876271272843,0.183797864883014,0.527439422388556
3.3526588471893e-30,0.416912141104647,0.0033891614892416,0.579698697406112
7.54348240617593e-30,0.287349564362314,0.180127201161971,0.532523234475714
7.54348240617593e-30,0.412131627729765,0.00363870666781851,0.584229665602417
2.46519032881566e-31,0.285959148209467,0.176446031699732,0.537594820090801
2.46519032881566e-31,0.407380094397291,0.00390662594758494,0.588713279655125
1.97215226305253e-30,0.284592688463934,0.172754322365169,0.542652989170897
1.97215226305253e-30,0.402658259959532,0.00419427222021546,0.593147467820252
9.86076131526265e-31,0.283251519791192,0.169052088562583,0.547696391646225
9.86076131526265e-31,0.397966938997278,0.00450309799128488,0.597529963011437
1.30753695040383e-27,0.281937095414428,0.165339399207034,0.552723505378539
1.30753695040383e-27,0.393307046761512,0.00483466271487554,0.601858290523613
7.88860905221012e-31,0.280650995902674,0.161616380986391,0.557732623110936
7.88860905221012e-31,0.388679604439263,0.00519064066823435,0.606129754892503
9.86076131526265e-31,0.279394938723399,0.157883222941158,0.562721838335443
9.86076131526265e-31,0.384085744770725,0.00557282940624368,0.610341425823031
1.10440526730942e-29,0.278170788634548,0.154140181350127,0.567689030015325
1.10440526730942e-29,0.379526718018553,0.00598315883839798,0.614490123143049
1.42981039071308e-30,0.276980568992015,0.150387584966702,0.572631846041283
1.42981039071308e-30,0.375003898328072,0.00642370097412138,0.618572400697807
2.02145606962884e-30,0.275826474063861,0.146625840598396,0.577547685337743
2.02145606962884e-30,0.370518790485581,0.00689668038563667,0.622584529128782
1.77493703674728e-30,0.274710882447808,0.142855439060774,0.582433678491418
1.77493703674728e-30,0.366073037108667,0.00740448544121892,0.626522477450114
1.1487786932281e-29,0.273636371703065,0.13907696151008,0.587286666786855
1.1487786932281e-29,0.361668426287944,0.00794968036555772,0.630381893346499
1.03537993810258e-30,0.27260573431819,0.135291086175644,0.592103179506167
1.03537993810258e-30,0.357306899713337,0.0085350181881282,0.634158082098535
4.14151975241031e-30,0.271621995151993,0.131498595502349,0.596879409345659
4.14151975241031e-30,0.352990561314661,0.00916345464495523,0.637845984040384
1.18329135783152e-30,0.270688430500138,0.127700383717429,0.601611185782434
1.18329135783152e-30,0.348721686453063,0.00983816310396951,0.641440150442967
1.32627239690283e-29,0.269808588958809,0.123897464830063,0.606293946211128
1.32627239690283e-29,0.344502731701395,0.010562550589323,0.644934717709282
1.31008102682316e-26,0.268986314277602,0.120090981068959,0.610922704653439
1.31008102682316e-26,0.340336345255597,0.0113402749855807,0.648323379758822
6.7053176943786e-30,0.26822577041338,0.116282211784176,0.615492017802443
6.7053176943786e-30,0.336225378037472,0.0121752635086626,0.651599358453866
2.36658271566304e-30,0.267531469035863,0.112472582753343,0.619995948210794
2.36658271566304e-30,0.332172895509753,0.0130717325368086,0.654755371953438
1.06619481721277e-29,0.266908299742142,0.108663675983267,0.62442802427459
1.06619481721277e-29,0.328182190317192,0.0140342089017036,0.657783600781104
8.38164711797325e-31,0.266361563299635,0.104857239902943,0.628781196797422
8.38164711797325e-31,0.324256795770252,0.0150675527472767,0.660675651482471
8.0118685686509e-31,0.265897008253515,0.10105519998405,0.633047791762435
8.0118685686509e-31,0.320400500278639,0.0161769820716013,0.66342251764976
6.36019104834441e-30,0.265520871290701,0.0972596697378878,0.637219458971411
6.36019104834441e-30,0.316617362809326,0.0173680990758242,0.666014538114849
8.0118685686509e-31,0.265239921798067,0.0934729620518204,0.641287116150112
8.0118685686509e-31,0.312911729468662,0.0186469184531764,0.668441352078162
5.53435228819116e-30,0.265061511109099,0.0896976008151429,0.645240888075758
5.53435228819116e-30,0.309288251321124,0.0200198977609131,0.670691850917962
1.39283253578085e-30,0.26499362700425,0.0859363327411978,0.649070040254552
1.39283253578085e-30,0.305751903561058,0.0214939700285513,0.672754126410391
1.49144014893348e-30,0.265044954094334,0.0821921393121995,0.652762906593466
1.49144014893348e-30,0.302308006187378,0.0230765787670631,0.674615415045559
