residual,phi1,phi3,phi2
0.0,0.984002502235196,0.014345182250606771,0.0016523155141971984
0.0,0.9831693079149292,0.014389241267937876,0.002441450817132944
0.0,0.9823361135946622,0.014416184068001584,0.003247702337336197
0.0,0.9815029192743954,0.014436529480827258,0.004060551244777373
0.0,0.9806697249541285,0.014453649442148974,0.004876625603722507
0.0,0.9798365306338616,0.014468957538537403,0.005694511827601039
0.0,0.9790033363135947,0.014483150482788955,0.006513513203616338
0.0,0.9781701419933279,0.014496611432799832,0.007333246573872311
0.0,0.9773369476730609,0.014509568557950178,0.008153483768988926
0.0,0.976503753352794,0.014522166218503671,0.008974080428702283
0.0,0.9756705590325272,0.014534500217545718,0.009794940749927086
0.0,0.9748373647122602,0.014546636640367682,0.010615998647372083
0.0,0.9740041703919934,0.014558622554239033,0.011437207053767582
0.0,0.9731709760717264,0.014570492395837908,0.012258531532435668
0.0,0.9723377817514596,0.014582271946386486,0.013079946302153941
0.0,0.9715045874311927,0.014593980894425053,0.013901431674382224
0.0,0.9706713931109258,0.014605634538940405,0.014722972350133832
0.0,0.9698381987906589,0.014617244951451893,0.015544556257889195
0.0,0.9690050044703921,0.014628821787494254,0.016366173742113684
0.0,0.9681718101501251,0.01464037286499606,0.01718781698487884
0.0,0.9673386158298583,0.014651904584105748,0.018009479586036
0.0,0.9665054215095914,0.014663422236958112,0.018831156253450488
0.0,0.9656722271893244,0.014674930239633637,0.019652842571041926
0.0,0.9648390328690576,0.01468643230819533,0.02047453482274708
0.0,0.9640058385487907,0.014697931593924829,0.02129622985728443
0.0,0.9631726442285238,0.014709430788380095,0.02211792498309613
0.0,0.9623394499082569,0.014720932205849758,0.022939617885893313
0.0,0.9615062555879901,0.014732437848681515,0.023761306563328408
0.0,0.9606730612677231,0.014743949459495639,0.024582989272781245
0.0,0.9598398669474563,0.01475546856325585,0.02540466448928788
0.0,0.9590066726271894,0.014766996501424153,0.02622633087138643
0.0,0.9581734783069225,0.014778534459884477,0.027047987233193068
0.0,0.9573402839866556,0.014790083491922365,0.02786963252142203
0.0,0.9565070896663886,0.014801644537252676,0.02869126579635868
0.0,0.9556738953461218,0.014813218437866087,0.02951288621601212
0.0,0.9548407010258549,0.014824805951298224,0.030334493022846833
0.0,0.954007506705588,0.014836407761797494,0.031156085532614522
0.0,0.9531743123853211,0.014848024489769884,0.03197766312490898
0.0,0.9523411180650543,0.01485965669980323,0.03279922523514249
0.0,0.9515079237447873,0.014871304907513962,0.03362077134769872
0.0,0.9506747294245205,0.014882969585413281,0.034442300990066246
0.0,0.9498415351042536,0.014894651167952718,0.035263813727793664
0.0,0.9490083407839867,0.014906350055879975,0.03608530916013337
0.0,0.9481751464637198,0.0149180666200127,0.03690678691626749
0.0,0.947341952143453,0.014929801204518792,0.03772824665202825
0.0,0.946508757823186,0.014941554129777148,0.03854968804703685
0.0,0.9456755635029191,0.014953325694879989,0.03937111080220086
0.0,0.9448423691826523,0.014965116179828207,0.040192514637519494
0.0,0.9440091748623853,0.014976925847462725,0.04101389929015194
0.0,0.9431759805421185,0.014988754945168265,0.04183526451271325
0.0,0.9425573501393332,0.014997507764804003,0.04244514209586282
0.0,0.9423427862218516,0.015000838176549684,0.042656375601598684
0.0,0.9415095919015847,0.015013618268567236,0.04347678982984809
0.0,0.9406763975813178,0.015026439132939386,0.04429716328574279
0.0,0.9398432032610509,0.015039299996893175,0.045117496742055965
0.0,0.939010008940784,0.01505220014829184,0.04593779091092415
0.0,0.9381768146205172,0.015065138930331434,0.0467580464491514
0.0,0.9373436203002502,0.015078115736786385,0.04757826396296341
0.0,0.9365104259799834,0.015091130007738924,0.048398444012277726
0.0,0.9356772316597165,0.015104181225735876,0.04921858711454762
0.0,0.9348440373394495,0.015117268912323737,0.050038693748226726
0.0,0.9340108430191827,0.015130392624919308,0.050858764355898
0.0,0.9331776486989158,0.015143551953978642,0.051678799347105515
0.0,0.9323444543786489,0.015156746520431535,0.052498799100919584
0.0,0.931511260058382,0.015169975973353102,0.05331876396826487
0.0,0.9306780657381152,0.015183239987847168,0.054138694274037655
0.0,0.9298448714178482,0.01519653826311938,0.0549585903190324
0.0,0.9290116770975814,0.01520987052072051,0.055778452381698124
0.0,0.9281784827773145,0.015223236502942668,0.056598280719742815
0.0,0.9273452884570476,0.015236635971353062,0.05741807557159938
0.0,0.9265120941367807,0.015250068705451906,0.05823783715776739
0.0,0.9256788998165139,0.015263534501442194,0.05905756568204395
0.0,0.9248457054962469,0.01527703317110078,0.05987726133265232
0.0,0.92401251117598,0.015290564540741057,0.0606969242832789
0.0,0.9231793168557131,0.015304128450258785,0.06151655469402813
0.0,0.9223461225354462,0.01531772475225329,0.062336152712300474
0.0,0.9215129282151794,0.015331353311217325,0.0631557184736033
0.0,0.9206797338949124,0.015345014002789257,0.06397525210229832
0.0,0.9198465395746456,0.015358706713062257,0.06479475371229217
0.0,0.9190133452543787,0.015372431337945294,0.06561422340767599
0.0,0.9181801509341118,0.015386187782571614,0.06643366128331663
0.0,0.9173469566138449,0.015399975960750562,0.06725306742540453
0.0,0.9165137622935781,0.015413795794459161,0.06807244191196278
0.0,0.9156805679733111,0.015427647213370036,0.06889178481331887
0.0,0.9148473736530442,0.015441530154412806,0.06971109619254294
0.0,0.9140141793327774,0.015455444561366098,0.0705303761058565
0.0,0.9131809850125104,0.015469390384477843,0.07134962460301172
0.0,0.9123477906922436,0.015483367580111481,0.07216884172764493
0.0,0.9115145963719767,0.015497376110416157,0.07298802751760711
0.0,0.9106814020517098,0.015511415943018938,0.07380718200527128
0.0,0.9098482077314429,0.015525487050737403,0.07462630521781967
0.0,0.909015013411176,0.015539589411311103,0.07544539717751293
0.0,0.9081818190909091,0.015553723007150346,0.07626445790194054
