activity,p_p_sat,phi_solvent,phi_polymer,swelling_ratio_Q,volume_expansion_pct
0.001,0.001,0.3,0.7,1.4285714285714286,42.85714285714286
0.001090740700614657,0.001090740700614657,0.3,0.7,1.4285714285714286,42.85714285714286
0.0011897152759773526,0.0011897152759773526,0.3,0.7,1.4285714285714286,42.85714285714286
0.001297670873651496,0.001297670873651496,0.3,0.7,1.4285714285714286,42.85714285714286
0.0014154224378938667,0.0014154224378938667,0.3,0.7,1.4285714285714286,42.85714285714286
0.0015438588615740618,0.0015438588615740618,0.3,0.7,1.4285714285714286,42.85714285714286
0.001683949696323437,0.001683949696323437,0.3,0.7,1.4285714285714286,42.85714285714286
0.0018367524715676643,0.0018367524715676643,0.3,0.7,1.4285714285714286,42.85714285714286
0.0020034206776934167,0.0020034206776934167,0.3,0.7,1.4285714285714286,42.85714285714286
0.0021852124736132083,0.0021852124736132083,0.3,0.7,1.4285714285714286,42.85714285714286
0.002383500184460758,0.002383500184460758,0.3,0.7,1.4285714285714286,42.85714285714286
0.0025997806611138888,0.0025997806611138888,0.3,0.7,1.4285714285714286,42.85714285714286
0.002835686579747799,0.002835686579747799,0.3,0.7,1.4285714285714286,42.85714285714286
0.003092998766717694,0.003092998766717694,0.3,0.7,1.4285714285714286,42.85714285714286
0.003373659641809924,0.003373659641809924,0.3,0.7,1.4285714285714286,42.85714285714286
0.0036797878813431485,0.0036797878813431485,0.3,0.7,1.4285714285714286,42.85714285714286
0.00401369441180955,0.00401369441180955,0.3,0.7,1.4285714285714286,42.85714285714286
0.004377899854790281,0.004377899854790281,0.3,0.7,1.4285714285714286,42.85714285714286
0.004775153554834756,0.004775153554834756,0.3,0.7,1.4285714285714286,42.85714285714286
0.005208454333943026,0.005208454333943026,0.3,0.7,1.4285714285714286,42.85714285714286
0.005681073129324463,0.005681073129324463,0.3,0.7,1.4285714285714286,42.85714285714286
0.006196577685322465,0.006196577685322465,0.3,0.7,1.4285714285714286,42.85714285714286
0.0067588594859017675,0.0067588594859017675,0.3,0.7,1.4285714285714286,42.85714285714286
0.007372163131008514,0.007372163131008514,0.3,0.7,1.4285714285714286,42.85714285714286
0.008041118378561769,0.008041118378561769,0.3,0.7,1.4285714285714286,42.85714285714286
0.008770775093957857,0.008770775093957857,0.3,0.7,1.4285714285714286,42.85714285714286
0.009566641370917176,0.009566641370917176,0.3,0.7,1.4285714285714286,42.85714285714286
0.010434725111443352,0.010434725111443352,0.3,0.7,1.4285714285714286,42.85714285714286
0.011381579378777075,0.011381579378777075,0.3,0.7,1.4285714285714286,42.85714285714286
0.012414351865708637,0.012414351865708637,0.3,0.7,1.4285714285714286,42.85714285714286
0.013540838851679905,0.013540838851679905,0.3,0.7,1.4285714285714286,42.85714285714286
0.014769544055991499,0.014769544055991499,0.3,0.7,1.4285714285714286,42.85714285714286
0.01610974283139121,0.01610974283139121,0.3,0.7,1.4285714285714286,42.85714285714286
0.017571552182633593,0.017571552182633593,0.3,0.7,1.4285714285714286,42.85714285714286
0.01916600713857276,0.01916600713857276,0.3,0.7,1.4285714285714286,42.85714285714286
0.020905144054312354,0.020905144054312354,0.3,0.7,1.4285714285714286,42.85714285714286
0.02280209147225099,0.02280209147225099,0.3,0.7,1.4285714285714286,42.85714285714286
0.024871169227922534,0.024871169227922534,0.3,0.7,1.4285714285714286,42.85714285714286
0.027127996548769906,0.027127996548769906,0.3,0.7,1.4285714285714286,42.85714285714286
0.029589609961877265,0.029589609961877265,0.3,0.7,1.4285714285714286,42.85714285714286
0.03227459190073244,0.03227459190073244,0.3,0.7,1.4285714285714286,42.85714285714286
0.03520321098185703,0.03520321098185703,0.3,0.7,1.4285714285714286,42.85714285714286
0.0383975750102363,0.0383975750102363,0.3,0.7,1.4285714285714286,42.85714285714286
0.041881797868568965,0.041881797868568965,0.3,0.7,1.4285714285714286,42.85714285714286
0.045682181550164354,0.045682181550164354,0.3,0.7,1.4285714285714286,42.85714285714286
0.04982741470963222,0.04982741470963222,0.3,0.7,1.4285714285714286,42.85714285714286
0.054348789230201276,0.054348789230201276,0.3,0.7,1.4285714285714286,42.85714285714286
0.05928043644250803,0.05928043644250803,0.3,0.7,1.4285714285714286,42.85714285714286
0.06465958477804384,0.06465958477804384,0.3,0.7,1.4285714285714286,42.85714285714286
0.07052684080225635,0.07052684080225635,0.3,0.7,1.4285714285714286,42.85714285714286
0.07692649574879142,0.07692649574879142,0.3,0.7,1.4285714285714286,42.85714285714286
0.08390685986886713,0.08390685986886713,0.3,0.7,1.4285714285714286,42.85714285714286
0.09152062711974397,0.09152062711974397,0.3,0.7,1.4285714285714286,42.85714285714286
0.09982527294528232,0.09982527294528232,0.3,0.7,1.4285714285714286,42.85714285714286
0.10888348815138647,0.10888348815138647,0.3,0.7,1.4285714285714286,42.85714285714286
0.11876365215161097,0.11876365215161097,0.3,0.7,1.4285714285714286,42.85714285714286
0.12954034915540355,0.12954034915540355,0.3,0.7,1.4285714285714286,42.85714285714286
0.14129493119563213,0.14129493119563213,0.3,0.7,1.4285714285714286,42.85714285714286
0.15411613224562354,0.15411613224562354,0.3,0.7,1.4285714285714286,42.85714285714286
0.16810073806161235,0.16810073806161235,0.3,0.7,1.4285714285714286,42.85714285714286
0.183354316807164,0.183354316807164,0.3,0.7,1.4285714285714286,42.85714285714286
0.1999920159749678,0.1999920159749678,0.3,0.7,1.4285714285714286,42.85714285714286
0.21813943162187382,0.21813943162187382,0.3,0.7,1.4285714285714286,42.85714285714286
0.23793355647892567,0.23793355647892567,0.3,0.7,1.4285714285714286,42.85714285714286
0.2595238140935604,0.2595238140935604,0.3,0.7,1.4285714285714286,42.85714285714286
0.28307318681059807,0.28307318681059807,0.3,0.7,1.4285714285714286,42.85714285714286
0.3087594461070154,0.3087594461070154,0.3,0.7,1.4285714285714286,42.85714285714286
0.336776494568159,0.336776494568159,0.3,0.7,1.4285714285714286,42.85714285714286
0.36733582963582195,0.36733582963582195,0.3,0.7,1.4285714285714286,42.85714285714286
0.40066814017784264,0.40066814017784264,0.13472713313785178,0.8652728668621482,1.1557047935946845,15.570479359468447
0.4370250479315512,0.4370250479315512,0.1505063007195027,0.8494936992804973,1.1771717681331577,17.71717681331577
0.47668100696701415,0.47668100696701415,0.16872430225793178,0.8312756977420682,1.2029703294782044,20.297032947820437
0.5199353755089011,0.5199353755089011,0.18996041337376843,0.8100395866262315,1.2345075679139863,23.450756791398632
0.5671146757569235,0.5671146757569235,0.21501761181047643,0.7849823881895236,1.273913931121934,27.391393112193406
0.6185750587639608,0.6185750587639608,0.2450581508410138,0.7549418491589862,1.324605333661144,32.460533366114404
0.6747049929789545,0.6747049929789545,0.28186355995117135,0.7181364400488286,1.3924930476052804,39.249304760528034
0.7359281967500719,0.7359281967500719,0.32839160221208674,0.6716083977879133,1.4889629184115551,48.89629184115552
0.8027068369252545,0.8027068369252545,0.3901777124155221,0.6098222875844779,1.6398219946355623,63.982199463556235
0.8755450176960263,0.8755450176960263,0.4799228310973752,0.5200771689026248,1.9227915774692126,92.27915774692126
0.954992586021436,0.954992586021436,0.6439529858079882,0.3560470141920118,2.808617851407433,180.86178514074328
