residual,phi1_L8Bo,phi3_Donor,phi2_Chloroform
3.1554436208840472e-30,0.4249709062561324,0.3827579382997777,0.19227115544408985
3.1554436208840472e-30,0.791635810758404,0.00021377774419860152,0.20815041149739746
4.141519752410312e-30,0.4254415793470284,0.3797347318532009,0.1948236887997707
4.141519752410312e-30,0.788977018211805,0.00022994727304246175,0.21079303451515255
1.34106353887572e-29,0.4259187413608639,0.3766927179753403,0.19738854066379588
1.34106353887572e-29,0.7863078064088741,0.0002473398181736935,0.21344485377295222
1.4593926746588718e-29,0.4264025757803352,0.37363151844349707,0.1999659057761678
1.4593926746588718e-29,0.7836279554210761,0.0002660478849988312,0.21610599669392505
2.5637979419682884e-30,0.4268932737157081,0.3705507465478522,0.20255597973643974
2.5637979419682884e-30,0.7809372401515741,0.00028617097576519307,0.21877658887266074
3.1554436208840472e-30,0.4273910342873137,0.3674500070229259,0.20515895868976036
3.1554436208840472e-30,0.7782354302480693,0.0003078161187816343,0.22145675363314907
1.34106353887572e-29,0.42789606502986416,0.3643288959936789,0.20777503897645688
1.34106353887572e-29,0.7755222900183735,0.0003310984376680234,0.2241466115439585
2.5637979419682884e-30,0.4284085823199942,0.3611870009379899,0.210404416742016
2.5637979419682884e-30,0.7727975783491033,0.00035614176366109983,0.22684627988723555
3.944304526105059e-30,0.4289288118285549,0.3580239006675795,0.21304728750386556
3.944304526105059e-30,0.7700610486281246,0.000383079294233373,0.229555872077642
4.733165431326071e-30,0.42945698899933504,0.354839165329459,0.21570384567120593
4.733165431326071e-30,0.7673124486712884,0.000412054301528041,0.2322754970271835
5.127595883936577e-30,0.429993359556005,0.3516323564301481,0.21837428401384681
5.127595883936577e-30,0.7645515206540342,0.0004432208943778772,0.23500525845158793
1.3016204936146695e-29,0.43053818003891425,0.34840302688585395,0.22105879307523174
1.3016204936146695e-29,0.7617780010489243,0.00047674483796101565,0.23774525411311465
3.3526588471893e-30,0.4310917183742155,0.3451507211003693,0.22375756052541512
3.3526588471893e-30,0.7589916205693009,0.0005128044354531223,0.24049557499524596
3.3526588471893e-30,0.4316542544769884,0.34187497507491355,0.2264707704480981
3.3526588471893e-30,0.7561921041205675,0.0005515914763651808,0.24325630440306734
8.04638123325432e-29,0.4322260808912115,0.3385753165520309,0.22919860255675759
8.04638123325432e-29,0.7533791707593404,0.0005933122566108003,0.24602751698404884
2.938506871948269e-29,0.4328075034685586,0.33525126519836734,0.2319412313330741
2.938506871948269e-29,0.7505525336621289,0.0006381886757284594,0.2488092776621426
4.141519752410312e-30,0.4333988420894862,0.33190233282859594,0.23469882508191786
4.141519752410312e-30,0.747711900103781,0.0006864594170944533,0.2516016404791246
4.141519752410312e-30,0.4340004314285588,0.32852802367670325,0.23747154489473793
4.141519752410312e-30,0.7448569714478305,0.0007383812174037331,0.2544046473347658
3.549874073494553e-30,0.43461262176820675,0.3251278347170947,0.24025954351469855
3.549874073494553e-30,0.7419874431489812,0.0007942302321705951,0.2572183266188482
4.141519752410312e-30,0.4352357798635029,0.3217012560420581,0.24306296409443895
4.141519752410312e-30,0.7391030047698275,0.0008543035045118815,0.26004269172566064
1.7749370367472766e-30,0.435870289862269,0.3182477712996481,0.24588193883808288
1.7749370367472766e-30,0.736203340012657,0.0009189205450246793,0.26287773944231835
2.879342304056693e-29,0.4365165542839401,0.31476685819876377,0.24871658751729614
2.879342304056693e-29,0.7332881267683443,0.0009884250311614046,0.26572344820049426
3.944304526105059e-31,0.4371749950619237,0.31125798908682195,0.25156701585125435
3.944304526105059e-31,0.7303570371836611,0.001063186635140676,0.26857977618119827
9.466330862652142e-30,0.4378460546539927,0.30772063160677565,0.2544333137392317
9.466330862652142e-30,0.7274097377487335,0.0011436029901160706,0.2714466592611504
4.930380657631324e-30,0.4385301972256109,0.30415424944105257,0.2573155533333366
4.930380657631324e-30,0.7244458894067903,0.0012301018050601912,0.2743240087881495
3.944304526105059e-31,0.43922790991159877,0.3005583031501319,0.26021378693826935
3.944304526105059e-31,0.7214651476881488,0.0013231431396124314,0.27721170917223875
1.9721522630525295e-31,0.43993970416262607,0.2969322511130193,0.26312804472435464
1.9721522630525295e-31,0.7184671628701393,0.0014232218509896218,0.280109615278871
2.938506871948269e-29,0.44066611718211185,0.29327555058016563,0.2660583322377226
2.938506871948269e-29,0.715451580165983,0.001530870225973922,0.2830175496080431
1.203012880462043e-29,0.44140771346089236,0.28958765884764004,0.2690046276914676
1.203012880462043e-29,0.7124180399446768,0.0016466608119766243,0.2859352992433466
3.1554436208840472e-30,0.4421650864174848,0.28586803456239596,0.2719668790201192
3.1554436208840472e-30,0.7093661779842829,0.0017712094622354406,0.2888626125534816
3.1554436208840472e-30,0.44293886015159833,0.2821161391708033,0.27494500067759836
3.1554436208840472e-30,0.7062956257618663,0.0019051786113416624,0.291799195626792
1.9721522630525295e-31,0.44372969132004714,0.2783314385218577,0.27793887015809515
1.9721522630525295e-31,0.7032060107827617,0.0020492807985187113,0.2947447084187196
1.5777218104420236e-30,0.44453827114481215,0.2745134046377944,0.28094832421739346
