residual,phi1_L8Bo,phi2_Solvent,phi3_Donor
1.1379318557813095e-28,0.4094061466658983,0.09393390672364124,0.49665994661046053
1.2818989709841442e-29,0.409706198060974,0.09611473818018078,0.49417906375884524
5.098013599990789e-29,0.41000886941001674,0.09830185797373249,0.4916892726162507
5.058570554729738e-29,0.4103142058306025,0.10049535861855181,0.4891904355508457
5.191690832485784e-29,0.4106222535871752,0.10269533472872057,0.48668241168410425
5.191690832485784e-29,0.4109330601452415,0.10490188305649457,0.484165056798264
2.029344678681053e-28,0.4112466742275709,0.10711510253100086,0.48163822324142824
1.3016204936146695e-29,0.41156314587241033,0.10933509429721563,0.47910175983037406
1.326272396902826e-29,0.411882526494037,0.11156196175521758,0.4765555117507454
1.2671078290112502e-29,0.41220486894553054,0.1137958105994612,0.47399932045500826
1.3509243001909827e-29,0.4125302275841324,0.11603674885817239,0.47143302355769523
1.3459939195333514e-29,0.41285865833914676,0.11828488693256489,0.4688564547282884
1.2818989709841442e-29,0.413190218782652,0.1205403376358717,0.4662694435814764
1.2671078290112502e-29,0.41352496820313683,0.12280321623199913,0.4636718155648641
1.385436964794402e-29,0.4138629676821669,0.12507364047361166,0.4610633918442214
5.058570554729738e-29,0.4142042801744266,0.12735173063960542,0.458443989185968
1.326272396902826e-29,0.4145489705910459,0.12963760957153475,0.45581341983741935
1.4593926746588718e-29,0.41489710588674933,0.1319314027091176,0.45317149140413304
3.2047474274603605e-30,0.41524875515070037,0.13423323812424143,0.4505180067250582
6.409494854920721e-31,0.4156039897014612,0.1365432465534268,0.447852763745112
1.34106353887572e-29,0.41596288318628016,0.13886156142845188,0.445175555385268
1.9721522630525295e-31,0.4163255116848123,0.14118831890468697,0.4424861694105007
1.3016204936146695e-29,0.4166919538177435,0.1435236578870066,0.4397843882952499
1.4199496293978212e-29,0.41706229086037866,0.14586772005271056,0.43706998908691075
6.508102468073347e-30,0.4174366068616145,0.14822064987120237,0.4343427432671832
1.3607850615062454e-29,0.417814988768585,0.15058259461987217,0.4316024166115428
3.3526588471893e-30,0.41819752655725123,0.15295370439577424,0.42884876904697444
1.34106353887572e-29,0.41858431336928087,0.1553341321224678,0.42608155450825136
3.3526588471893e-30,0.4189754456556974,0.15772403355163836,0.42330052079266434
2.5637979419682884e-30,0.41937102332751847,0.1601235672586123,0.42050540941386916
0.0,0.4197711499138931,0.162532894631264,0.41769595545484295
4.733165431326071e-30,0.42017593272820325,0.16495217985155178,0.41487188742024494
1.3016204936146695e-29,0.42058548304248045,0.16738158986874954,0.41203292708877004
9.860761315262648e-31,0.4209999162707166,0.16982129436359097,0.4091787893656925
1.262177448353619e-29,0.4214193521616414,0.17227146570240978,0.4063091821359488
2.938506871948269e-29,0.42184391500134916,0.17473227888001713,0.40342380611863377
1.2818989709841442e-29,0.42227373382658934,0.1772039114504511,0.4005223547229595
4.141519752410312e-30,0.42270894264920705,0.17968654344416193,0.3976045139066311
2.859620781426168e-29,0.4231496806924339,0.1821803572703285,0.39466996203723753
1.4199496293978212e-29,0.4235960926398533,0.1846855376029595,0.3917183697571872
4.141519752410312e-30,0.4240483288976297,0.18720227124900507,0.38874939985336515
1.2818989709841442e-29,0.4245065458710633,0.18973074699698353,0.38576270713195315
3.1554436208840472e-30,0.4249709062561324,0.19227115544408985,0.3827579382997777
4.141519752410312e-30,0.4254415793470284,0.1948236887997707,0.3797347318532009
1.34106353887572e-29,0.4259187413608639,0.19738854066379588,0.3766927179753403
1.4593926746588718e-29,0.4264025757803352,0.1999659057761678,0.37363151844349707
2.5637979419682884e-30,0.4268932737157081,0.20255597973643974,0.3705507465478522
3.1554436208840472e-30,0.4273910342873137,0.20515895868976036,0.3674500070229259
1.34106353887572e-29,0.42789606502986416,0.20777503897645688,0.3643288959936789
2.5637979419682884e-30,0.4284085823199942,0.210404416742016,0.3611870009379899
3.944304526105059e-30,0.4289288118285549,0.21304728750386556,0.3580239006675795
4.733165431326071e-30,0.42945698899933504,0.21570384567120593,0.354839165329459
5.127595883936577e-30,0.429993359556005,0.21837428401384681,0.3516323564301481
1.3016204936146695e-29,0.43053818003891425,0.22105879307523174,0.34840302688585395
3.3526588471893e-30,0.4310917183742155,0.22375756052541512,0.3451507211003693
3.3526588471893e-30,0.4316542544769884,0.2264707704480981,0.34187497507491355
8.04638123325432e-29,0.4322260808912115,0.22919860255675759,0.3385753165520309
2.938506871948269e-29,0.4328075034685586,0.2319412313330741,0.33525126519836734
4.141519752410312e-30,0.4333988420894862,0.23469882508191786,0.33190233282859594
4.141519752410312e-30,0.4340004314285588,0.23747154489473793,0.32852802367670325
3.549874073494553e-30,0.43461262176820675,0.24025954351469855,0.3251278347170947
4.141519752410312e-30,0.4352357798635029,0.24306296409443895,0.3217012560420581
1.7749370367472766e-30,0.435870289862269,0.24588193883808288,0.3182477712996481
2.879342304056693e-29,0.4365165542839401,0.24871658751729614,0.31476685819876377
3.944304526105059e-31,0.4371749950619237,0.25156701585125435,0.31125798908682195
9.466330862652142e-30,0.4378460546539927,0.2544333137392317,0.30772063160677565
4.930380657631324e-30,0.4385301972256109,0.2573155533333366,0.30415424944105257
3.944304526105059e-31,0.43922790991159877,0.26021378693826935,0.3005583031501319
1.9721522630525295e-31,0.43993970416262607,0.26312804472435464,0.2969322511130193
2.938506871948269e-29,0.44066611718211185,0.2660583322377226,0.29327555058016563
1.203012880462043e-29,0.44140771346089236,0.2690046276914676,0.28958765884764004
3.1554436208840472e-30,0.4421650864174848,0.2719668790201192,0.28586803456239596
3.1554436208840472e-30,0.44293886015159833,0.27494500067759836,0.2821161391708033
1.9721522630525295e-31,0.44372969132004714,0.27793887015809515,0.2783314385218577
1.5777218104420236e-30,0.44453827114481215,0.28094832421739346,0.2745134046377944
7.099748146989106e-30,0.44536532756375236,0.28397315477031665,0.270661517665931
1.5777218104420236e-30,0.44621162753543575,0.2870131044381296,0.26677526802643464
7.888609052210118e-31,0.4470779795103851,0.29006786171747695,0.26285415877213797
1.5777218104420236e-30,0.4479652360829506,0.2931370557407749,0.2588977081762745
7.888609052210118e-31,0.44887429683784474,0.29622025059458656,0.2549054525675687
1.2818989709841442e-29,0.44980611140848226,0.2993169391611224,0.25087694943039535
1.1044052673094165e-29,0.45076168276452633,0.3024265364443546,0.2468117807911191
4.141519752410312e-30,0.4517420707473991,0.3055483723389278,0.24270955691367307
1.3607850615062454e-29,0.4527483958765592,0.3086816837985553,0.23856992032488544
4.141519752410312e-30,0.45378184344859956,0.3118256063549067,0.2343925501964937
7.099748146989106e-30,0.45484366795448283,0.3149791649349832,0.230177167110534
1.1044052673094165e-29,0.4559351978449544,0.3181412639227655,0.22592353823228012
1.5777218104420236e-30,0.4570578406722436,0.3213106764027199,0.22163148292503648
2.3665827156630354e-30,0.45821308864371124,0.32448603252175096,0.2173008788345378
3.944304526105059e-30,0.4594025246247276,0.32766580689942276,0.2129316684758497
1.5777218104420236e-30,0.46062782863094387,0.33084830501044776,0.20852386635860837
7.888609052210118e-31,0.46189078485552787,0.3340316484580576,0.20407756668641458
3.944304526105059e-30,0.4631932892824345,0.3372137590515508,0.19959295166601476
4.733165431326071e-30,0.4645373579395401,0.3403923415922055,0.1950703004682544
2.3665827156630354e-30,0.4659251358531541,0.34356486526589963,0.19050999888094627
7.099748146989106e-30,0.467358906773633,0.34672854353399013,0.18591254969237686
1.5777218104420236e-30,0.46884110374440574,0.3498803124019412,0.18127858385365303
2.129924444096732e-29,0.4703743206002808,0.3530168069397086,0.17660887246001056
1.5777218104420236e-30,0.471961324487818,0.35613433591629784,0.17190433959588414
0.0,0.4736050695104954,0.359228854399629,0.1671660760898756
1.5777218104420236e-30,0.47530871161728866,0.36229593416411293,0.16239535421859835
4.733165431326071e-30,0.47707562486049615,0.3653307317318635,0.15759364340764037
1.1044052673094165e-29,0.4789094191735294,0.36832795386591444,0.1527626269605561
2.3665827156630354e-30,0.48081395982684744,0.37128182031339774,0.14790421985975477
1.5777218104420236e-30,0.4827933887485511,0.37418602358640063,0.14302058766504822
7.888609052210118e-31,0.48485214792039716,0.3770336855518361,0.1381141665277668
1.5777218104420236e-30,0.4869950050762328,0.3798173105786181,0.13318768434514905
7.888609052210118e-31,0.4892270819772576,0.38252873498041323,0.12824418304232915
7.888609052210118e-31,0.491553885560644,0.3851590724646651,0.12328704197469087
7.888609052210118e-30,0.4939813423097275,0.38769865528232417,0.11832000240794838
0.0,0.49651583623596757,0.39013697074637116,0.11334719301766122
0.0,0.4991642509372208,0.3924625927697967,0.10837315629298255
7.888609052210118e-31,0.5019340162257722,0.3946631080319196,0.10340287574230822
2.7610131682735413e-29,0.5048331599626813,0.3967250363794796,0.09844180365783911
1.5777218104420236e-30,0.5078703657519134,0.39863374500957965,0.09349588923850699
0.0,0.5110550373547694,0.4003733559827897,0.08857160666244085
7.099748146989106e-30,0.5143973706948914,0.4019266465417073,0.08367598276340127
7.888609052210118e-31,0.5179084346613467,0.40327494172565276,0.07881662361300051
7.888609052210118e-31,0.5216002618445525,0.40439799866211334,0.0740017394933341
