residual,phi1_L8Bo,phi2_Solvent,phi3_Donor
7.703719777548943e-32,0.9986456687647495,0.0012780217312456962,7.630950400483144e-05
7.270734518567738e-27,0.9947133590502323,0.0052043661700519085,8.227477971580946e-05
8.080215970517315e-28,0.9907716680184991,0.00913962560782483,8.87063736760285e-05
2.019637991761341e-28,0.9868204769298377,0.013083882331190679,9.564073897166782e-05
1.2094840050751841e-31,0.9828596581890888,0.017037224632607238,0.00010311717830393696
5.050250537369985e-29,0.978889075369896,0.020999746563354474,0.00011117806674952442
1.232595164407831e-32,0.9749085832328156,0.024971547675249704,0.0001198690919347024
2.465190328815662e-32,0.9709180277375777,0.028952732749437913,0.0001292395129843504
1.232595164407831e-31,0.9669172460498175,0.03294341151046888,0.00013934243971357358
3.5745259767827097e-31,0.9629060665426471,0.03694369832370858,0.00015023513364432117
1.232595164407831e-30,0.9588843087934614,0.040953711873985464,0.0001619793325531131
1.2782011854909207e-29,0.9548517835763215,0.04497357482328915,0.0001746416003893493
3.2047474274603605e-31,0.9508082928504089,0.049003413445043616,0.0001882937045474756
6.162975822039155e-32,0.9467536297449964,0.053043357232372246,0.00020301302263131497
1.2671078290112502e-29,0.9426875785414104,0.057093538477573584,0.0002188829810160286
1.2634100435180267e-29,0.9386099146525154,0.06115409181979119,0.00023599352769339515
9.860761315262648e-32,0.9345204046003789,0.0652251537575407,0.00025444164208040886
4.930380657631324e-32,0.9304188059925897,0.06930686212272956,0.00027433188468069524
2.465190328815662e-31,0.9263048674980392,0.07339935551224668,0.00029577698971412547
1.9721522630525295e-31,0.9221783288227797,0.07750277267314673,0.00031889850407354465
1.2671078290112502e-29,0.9180389206867967,0.08161725183697319,0.00034382747623010163
9.860761315262648e-32,0.9138863648025126,0.08574292999849562,0.0003707051989917702
1.7749370367472766e-30,0.9097203738558676,0.08987994213380755,0.0003996840103248754
1.3016204936146695e-29,0.9055406514910569,0.09402842035216556,0.00043092815677754154
6.409494854920721e-31,0.9013468922998196,0.09818849297578165,0.00046461472439877574
9.860761315262648e-32,0.8971387818165661,0.10236028354100438,0.0005009346424294746
8.874685183736383e-31,0.8929159965204047,0.10654390971414127,0.0005400937654540819
1.232595164407831e-30,0.8886782038454419,0.11073948211441172,0.0005823140401463386
4.930380657631324e-32,0.8844250622008222,0.1149471030359558,0.0006278347632220186
1.232595164407831e-30,0.8801562210018377,0.11916686506043385,0.0006769139377284972
1.3016204936146695e-29,0.8758713207138773,0.12339884955076434,0.0007298297353583524
1.2818989709841442e-30,0.8715699929109839,0.12764312501594097,0.0007868820730751196
2.0214560696288428e-30,0.8672518603507082,0.13189974533630455,0.000848394312987226
1.2720382096688815e-29,0.8629165370675342,0.1361687478373611,0.0009147150951046681
1.2671078290112502e-29,0.8585636284867088,0.14045015119992507,0.0009862203133661753
1.262177448353619e-29,0.8541927315611639,0.14474395319269948,0.0010633152461365927
3.3526588471893e-30,0.849803434933688,0.14905012821306218,0.0011464368532497714
3.549874073494553e-30,0.8453953191272195,0.1533686246201643,0.001236056252616172
3.944304526105059e-31,0.8409679567659861,0.15769936184358174,0.0013326813904321238
1.9721522630525295e-31,0.8365209128305794,0.1620422272492956,0.0014368599201250137
9.860761315262648e-31,0.8320537449502217,0.1663970727434266,0.0015491823063517266
9.860761315262648e-31,0.8275660037356861,0.17076371109267066,0.001670285171643208
7.099748146989106e-30,0.8230572331564824,0.17514191193885428,0.0018008549046633438
3.549874073494553e-30,0.8185269709664375,0.17953139748302946,0.0019416315505330867
3.944304526105059e-30,0.8139747491816871,0.18393183781304345,0.0020934130052694473
3.3526588471893e-30,0.809400094615567,0.18834284584632036,0.0022570595381127046
3.3526588471893e-30,0.8048025294751432,0.1927639718574833,0.002433498667373491
5.127595883936577e-29,0.8001815720245228,0.197194697558042,0.0026237304174352026
4.141519752410312e-30,0.7955367373199043,0.2016344296933883,0.002828832986707432
5.088152838675526e-29,0.7908675380223481,0.20608249311899657,0.00304996885865532
