residual,phi1_L8Bo,phi2_Solvent,phi3_Donor
1.4593926746588718e-29,0.7836279554210761,0.21610599669392505,0.0002660478849988312
2.5637979419682884e-30,0.7809372401515741,0.21877658887266074,0.00028617097576519307
3.1554436208840472e-30,0.7782354302480693,0.22145675363314907,0.0003078161187816343
1.34106353887572e-29,0.7755222900183735,0.2241466115439585,0.0003310984376680234
2.5637979419682884e-30,0.7727975783491033,0.22684627988723555,0.00035614176366109983
3.944304526105059e-30,0.7700610486281246,0.229555872077642,0.000383079294233373
4.733165431326071e-30,0.7673124486712884,0.2322754970271835,0.000412054301528041
5.127595883936577e-30,0.7645515206540342,0.23500525845158793,0.0004432208943778772
1.3016204936146695e-29,0.7617780010489243,0.23774525411311465,0.00047674483796101565
3.3526588471893e-30,0.7589916205693009,0.24049557499524596,0.0005128044354531223
3.3526588471893e-30,0.7561921041205675,0.24325630440306734,0.0005515914763651808
8.04638123325432e-29,0.7533791707593404,0.24602751698404884,0.0005933122566108003
2.938506871948269e-29,0.7505525336621289,0.2488092776621426,0.0006381886757284594
4.141519752410312e-30,0.747711900103781,0.2516016404791246,0.0006864594170944533
4.141519752410312e-30,0.7448569714478305,0.2544046473347658,0.0007383812174037331
3.549874073494553e-30,0.7419874431489812,0.2572183266188482,0.0007942302321705951
4.141519752410312e-30,0.7391030047698275,0.26004269172566064,0.0008543035045118815
1.7749370367472766e-30,0.736203340012657,0.26287773944231835,0.0009189205450246793
2.879342304056693e-29,0.7332881267683443,0.26572344820049426,0.0009884250311614046
3.944304526105059e-31,0.7303570371836611,0.26857977618119827,0.001063186635140676
9.466330862652142e-30,0.7274097377487335,0.2714466592611504,0.0011436029901160706
4.930380657631324e-30,0.7244458894067903,0.2743240087881495,0.0012301018050601912
3.944304526105059e-31,0.7214651476881488,0.27721170917223875,0.0013231431396124314
1.9721522630525295e-31,0.7184671628701393,0.280109615278871,0.0014232218509896218
2.938506871948269e-29,0.715451580165983,0.2830175496080431,0.001530870225973922
1.203012880462043e-29,0.7124180399446768,0.2859352992433466,0.0016466608119766243
3.1554436208840472e-30,0.7093661779842829,0.2888626125534816,0.0017712094622354406
3.1554436208840472e-30,0.7062956257618663,0.291799195626792,0.0019051786113416624
1.9721522630525295e-31,0.7032060107827617,0.2947447084187196,0.0020492807985187113
1.5777218104420236e-30,0.7000969569522734,0.29769876059033534,0.0022042824573912725
7.099748146989106e-30,0.6969680849931683,0.30066090701443016,0.0023710079924015534
1.5777218104420236e-30,0.6938190129124304,0.3036306429240157,0.0025503441635538865
7.888609052210118e-31,0.6906493565211198,0.3066073986760715,0.002743244802808667
1.5777218104420236e-30,0.6874587300108611,0.3095905341019282,0.0029507358872106794
7.888609052210118e-31,0.6842467465915758,0.31257933241269004,0.0031739209957341455
1.2818989709841442e-29,0.6810130191941968,0.3155729936269355,0.0034139871788676835
1.1044052673094165e-29,0.6777571612430777,0.31857062748476456,0.003672211272157705
4.141519752410312e-30,0.6744787875032745,0.32157124580943564,0.003949966687289878
1.3607850615062454e-29,0.671177515006498,0.3245737542766736,0.004248730716828358
4.141519752410312e-30,0.6678529640616937,0.327576943546842,0.004570092391464275
7.099748146989106e-30,0.6645047593556779,0.33057947971275836,0.004915760931563737
1.1044052673094165e-29,0.6611325311477934,0.3335798940142402,0.005287574837966446
1.5777218104420236e-30,0.6577359165660706,0.33657657176354355,0.005687511670385908
2.3665827156630354e-30,0.6543145610091824,0.33956774042539806,0.00611769856541957
3.944304526105059e-30,0.6508681196600842,0.34255145678980514,0.006580423550110656
1.5777218104420236e-30,0.6473962591175264,0.3455255931712385,0.007078147711235131
7.888609052210118e-31,0.6438986591512003,0.3484878225637616,0.007613518285038147
3.944304526105059e-30,0.6403750145852632,0.35143560267769647,0.008189382737040281
4.733165431326071e-30,0.6368250373168378,0.3543661587763627,0.008808803906799495
2.3665827156630354e-30,0.6332484584744918,0.35727646522732925,0.009475076298178921
7.099748146989106e-30,0.6296450307203985,0.36016322567783815,0.010191743601763384
1.5777218104420236e-30,0.6260145307024025,0.36302285175497684,0.010962617542620595
2.129924444096732e-29,0.6223567616584341,0.36585144018791343,0.011791798153652458
1.5777218104420236e-30,0.6186715561763572,0.36864474824127896,0.012683695582363883
0.0,0.6149587791118768,0.37139816734109093,0.013643053547032285
1.5777218104420236e-30,0.6112183306636123,0.37410669476935376,0.014674974567033915
4.733165431326071e-30,0.60745014960635,0.37676490329213125,0.015784947101518725
1.1044052673094165e-29,0.603654216677009,0.37936690858221483,0.016978874740776154
2.3665827156630354e-30,0.599830558110641,0.381906334283808,0.01826310760555098
1.5777218104420236e-30,0.5959792493169767,0.3843762745617108,0.019644476121312537
7.888609052210118e-31,0.5921004186849277,0.3867692539679605,0.02113032734711177
1.5777218104420236e-30,0.5881942515028571,0.38907718444489536,0.02272856405224753
7.888609052210118e-31,0.5842609939709758,0.39129131928044536,0.024447686748578917
7.888609052210118e-31,0.580300957282628,0.3934022038153325,0.026296838902039554
7.888609052210118e-30,0.5763145217407116,0.3953996226954683,0.028285855563820083
0.0,0.5723021408704444,0.3972725434496836,0.030425315679871986
0.0,0.5682643454756495,0.3990090561673996,0.03272659835695084
7.888609052210118e-31,0.564201747586343,0.40059630902919696,0.03520194338446006
2.7610131682735413e-29,0.5601150442150613,0.4020204394509476,0.03786451633399106
1.5777218104420236e-30,0.5560050208455711,0.4032665005716244,0.04072847858280448
0.0,0.5518725545386801,0.404318382827636,0.04380906263368389
7.099748146989106e-30,0.5477186165452684,0.40515873032296595,0.04712265313176562
7.888609052210118e-31,0.5435442742620443,0.40576885172870975,0.05068687400924595
7.888609052210118e-31,0.5393506923805494,0.40612862539798866,0.054520682221461905
