residual,phi1_L8Bo,phi2_Solvent,phi3_Donor
1.26834042417566e-29,0.441949475981204,0.0285695303054685,0.529480993713327
3.15904896173994e-28,0.441917371174998,0.0313710839778668,0.526711544847135
2.40369335190936e-25,0.441886138292559,0.0341806000203803,0.523933261687061
1.26259961219743e-27,0.441855836377539,0.0369981578500698,0.521146005772391
3.15707680947689e-28,0.441826522886981,0.0398238413255106,0.518349635787508
1.27820118549092e-29,0.441798253811515,0.0426577387615554,0.51554400742693
1.3068590230634e-29,0.441771083793749,0.0454999429438415,0.51272897326241
1.26834042417566e-29,0.441745066246363,0.0483505511452609,0.509904382608377
1.32750499206723e-29,0.441720253469689,0.0512096651436494,0.507070081386662
6.16297582203915e-32,0.441696696768953,0.0540773912406214,0.504225911990425
5.05364017407211e-31,0.44167444657139,0.056953840281516,0.501371713147094
5.06966391120941e-29,0.44165355254341,0.0598391276762849,0.498507319780305
5.06103574505855e-29,0.441634063708038,0.0627333734212384,0.495632562870724
5.10417657581283e-29,0.441616028562804,0.0656367021214492,0.492747269315747
5.04994238857888e-29,0.441599495198346,0.0685492430137009,0.489851261787953
3.21707337910444e-30,0.441584511417919,0.0714711299897132,0.486944358592368
3.47591836363008e-30,0.441571124858067,0.074402501619478,0.484026373522455
2.84606223461768e-29,0.441559383110748,0.0773435011744766,0.481097115714775
5.04994238857888e-29,0.441549333847147,0.0802942766504767,0.478156389502377
5.33479513107353e-28,0.44154102494345,0.0832549807895823,0.475203994266968
1.13657600110046e-28,0.441534504608972,0.0862257711013394,0.472239724289689
1.39176017798781e-27,0.441529821516815,0.0892068098823207,0.469263368600864
1.26834042417566e-29,0.441527024937476,0.0921982642338829,0.466274710828641
3.86546773938953e-27,0.441526164875927,0.0952003060779459,0.463273529046127
4.55650989236314e-27,0.441527292212222,0.0982131121697555,0.460259595618023
4.32004883602314e-27,0.441530458846169,0.101236864107348,0.457232677046483
5.3050895876113e-27,0.441535717846701,0.104271748337371,0.454192533815928
9.12416244501253e-28,0.441543123606149,0.107317956156305,0.451138920237546
6.11071378706826e-27,0.441552731999877,0.1103756837063,0.448071584293823
6.10913606525782e-27,0.441564600552274,0.113445131965542,0.444990267482184
6.97205128795645e-27,0.441578788608815,0.116526506731115,0.441894704660069
6.97323457931429e-27,0.441595357515635,0.11962001859463,0.438784623889736
6.97160755369727e-27,0.441614370806748,0.122725882908914,0.435659746284338
8.20859075689039e-27,0.441635894399714,0.125844319744894,0.432519785855392
8.53315771558226e-27,0.441659996800552,0.128975553837451,0.429364449361997
9.20309783934121e-27,0.441686749318538,0.132119814518902,0.426193436162561
1.25259771873584e-26,0.441716226291823,0.135277335638716,0.423006438069461
1.3748711590451e-26,0.441748505324802,0.138448355468082,0.419803139207115
1.25279000358149e-26,0.441783667538009,0.141633116587235,0.416583215874756
1.46028014317725e-26,0.441821797831729,0.144831865754126,0.413346336414144
1.54716331112602e-26,0.441862985164443,0.148044853752329,0.410092161083228
2.02084963280795e-26,0.441907322847172,0.151272335215859,0.406820341936969
1.77649996741575e-26,0.441954908855108,0.154514568428786,0.403530522716106
2.39116066324133e-26,0.442005846157748,0.157771815096749,0.400222338745502
2.50271052562024e-26,0.44206024306943,0.161044340088263,0.396895416842307
3.03715392814616e-26,0.442118213621168,0.164332411141766,0.393549375237065
3.16169534355792e-26,0.442179877956284,0.167636298536288,0.390183823507428
3.35615448707556e-26,0.442245362751132,0.170956274721228,0.38679836252764
3.83215315728592e-26,0.44231480166319,0.174292613901963,0.383392584434848
4.08024991197793e-26,0.442388335808589,0.177645591576909,0.379966072614502
4.6371462680187e-26,0.442466114271588,0.181015484021483,0.376518401706929
5.73545758483529e-26,0.442548294648171,0.184402567714062,0.373049137637767
4.80062289948378e-26,0.442635043627135,0.187807118698718,0.369557837674147
7.43296792373512e-26,0.442726537610616,0.191229411878353,0.36604405051103
3.15544362088405e-30,0.442822963379185,0.194669720234081,0.362507316386734
3.79639310637612e-30,0.442924518800906,0.19812831395838,0.358947167240714
3.54987407349455e-30,0.443031413595222,0.201605459504898,0.35536312689988
3.40196265376561e-30,0.443143870147627,0.205101418535209,0.351754711317164
0,0.443262124385181,0.208616446761948,0.348121428852871
1.03537993810258e-30,0.443386426715577,0.212150792675936,0.344462780608487
