residual,phi1_L8Bo,phi2_Solvent,phi3_Donor
1.26834042417566e-29,0.966698209547676,0.0332917904523242,1e-05
3.15904896173994e-28,0.963455205037827,0.0365340338447701,1.07611174028778e-05
2.40369335190936e-25,0.960206983521855,0.0397814363133694,1.1580164775852e-05
1.26259961219743e-27,0.956953495980924,0.0430340424678057,1.24615512697614e-05
3.15707680947689e-28,0.953694689302142,0.0462919006762342,1.34100216235884e-05
1.27820118549092e-29,0.95043050627025,0.0495550630480431,1.44306817066566e-05
1.3068590230634e-29,0.947160885559549,0.0528235854144459,1.55290260048893e-05
1.26834042417566e-29,0.943885761723456,0.0560975273093445,1.67109671990957e-05
1.32750499206723e-29,0.940605065182447,0.0593769519495584,1.79828679945109e-05
6.16297582203915e-32,0.937318722210357,0.0626619262142698,1.93515753729386e-05
5.05364017407211e-31,0.934026654918974,0.0659525206235746,2.08244574518832e-05
5.06966391120941e-29,0.93072878124098,0.0692488093158705,2.2409443149095e-05
5.06103574505855e-29,0.927425014911224,0.0725508700239101,2.41150648660527e-05
5.10417657581283e-29,0.924115265446374,0.0758587840492057,2.59505044201608e-05
5.04994238857888e-29,0.920799438122954,0.0791726362345736,2.79256424729251e-05
3.21707337910444e-30,0.91747743395386,0.0824925149344198,3.00511117201939e-05
3.47591836363008e-30,0.914149149663383,0.0858185119824862,3.23383541308005e-05
2.84606223461768e-29,0.910814477660767,0.0891507226566915,3.47996825417383e-05
5.04994238857888e-29,0.907473306012433,0.0924892456406258,3.74483469414525e-05
5.33479513107353e-28,0.904125518412986,0.0958341829812159,4.02986057980672e-05
1.13657600110046e-28,0.900770994154963,0.0991856400422204,4.33658028165295e-05
1.39176017798781e-27,0.897409608097672,0.102543725452791,4.66664495378724e-05
1.26834042417566e-29,0.894041230635154,0.105908551050621,5.02183142252519e-05
3.86546773938953e-27,0.890665727663107,0.109280231819378,5.40405175152547e-05
4.55650989236314e-27,0.887282960545535,0.112658885819115,5.81536353493932e-05
4.32004883602314e-27,0.883892786081042,0.116044634109218,6.25798097398968e-05
5.3050895876113e-27,0.880495056468714,0.11943760066332,6.73428679660787e-05
9.12416244501253e-28,0.877089619274186,0.122837912274971,7.24684508429474e-05
6.11071378706826e-27,0.873676317396205,0.126245698453042,7.79841507525638e-05
6.10913606525782e-27,0.870254989033275,0.129661091306544,8.39196601812065e-05
6.97205128795645e-27,0.866825467651966,0.133084225416472,9.03069315619575e-05
6.97323457931429e-27,0.863387581955949,0.136515237694768,9.71803492831881e-05
6.97160755369727e-27,0.859941155856908,0.139954267228303,0.000104576914788906
8.20859075689039e-27,0.856486008447497,0.143401455106735,0.000112536445767417
8.53315771558226e-27,0.853021953976821,0.146856944232678,0.000121101790500577
9.20309783934121e-27,0.849548801829002,0.15032087911247,0.000130319058527543
1.25259771873584e-26,0.846066356505335,0.153793405625801,0.00014023786886474
1.3748711590451e-26,0.842574417610471,0.157274670772411,0.000150911617118285
1.25279000358149e-26,0.839072779843703,0.160764822393371,0.000162397762926801
1.46028014317725e-26,0.835561232995624,0.164264008865094,0.000174758139282003
1.54716331112602e-26,0.832039561951069,0.167772378763539,0.000188059285392212
2.02084963280795e-26,0.828507546699304,0.171290080495815,0.00020237280488069
1.77649996741575e-26,0.824964962352182,0.174817261896571,0.000217775751247079
2.39116066324133e-26,0.821411579171541,0.178354069785792,0.000234351042666974
2.50271052562024e-26,0.817847162606273,0.181900649485365,0.000252187908362615
3.03715392814616e-26,0.81427147334125,0.185457144289803,0.000271382368947629
3.16169534355792e-26,0.810684267358208,0.189023694888461,0.000292037753331655
3.35615448707556e-26,0.807085296010888,0.192600438734145,0.000314265254967462
3.83215315728592e-26,0.80347430611535,0.196187509354215,0.000338184530435019
4.08024991197793e-26,0.7998510400572,0.199785035599215,0.000363924343584836
4.6371462680187e-26,0.796215235917495,0.203393140823797,0.000391623258708168
5.73545758483529e-26,0.792566627619107,0.207011941994427,0.000421430386465619
4.80062289948378e-26,0.788904945095473,0.210641548717937,0.000453506186589671
7.43296792373512e-26,0.785229914484413,0.214282062183904,0.000488023331682287
3.15544362088405e-30,0.781541258347249,0.217933574015993,0.000525167636757669
3.79639310637612e-30,0.777838695921357,0.221596165019109,0.000565139059534118
3.54987407349455e-30,0.774121943398638,0.225269903824502,0.000608152776859861
3.40196265376561e-30,0.770390714244436,0.228954845412496,0.000654440343067514
0,0.766644719551979,0.232651029511528,0.000704250936492917
1.03537993810258e-30,0.762883668438671,0.23635847886046,0.000757852700868695
2.65865846582112e-27,0.759107268487488,0.240077197323698,0.000815534188813609
2.8645511620838e-29,0.755315226236419,0.243807167848392,0.000877605915188399
5.12759588393658e-30,0.751507247722805,0.247548350248514,0.000944402028680242
9.86076131526265e-31,0.747683039082169,0.251300678807216,0.00101628211061441
4.14151975241031e-30,0.743842307211222,0.255064059678101,0.00109363311067661
8.08779643077842e-28,0.739984760496888,0.258838368073146,0.00117687142996655
7.29696337329436e-30,0.736110109618558,0.262623445218846,0.00126644516259628
6.31088724176809e-30,0.732218068426865,0.266419095065235,0.00136283650790053
1.11426602862468e-28,0.728308354908655,0.2702250807251,0.00146656436624457
7.29696337329436e-30,0.724380692241944,0.274041120625652,0.00157818713240349
7.88860905221012e-31,0.720434809947563,0.277866884350886,0.00169830570155051
3.54987407349455e-30,0.716470445147847,0.281701988148117,0.00182756670403619
1.04524069941784e-29,0.712487343936758,0.285545990076869,0.00196666598637239
3.3526588471893e-30,0.708485262871835,0.289398384771005,0.00211635235715998
3.54987407349455e-30,0.704463970596091,0.293258597785783,0.00227743161812558
9.86076131526265e-31,0.700423249599192,0.297125979498841,0.00245077090196755
3.3526588471893e-30,0.696362898127817,0.30099979853182,0.00263730334036296
