residual,phi1,phi3,phi2
0.0,0.9740041703919934,0.02430181348101994,0.0016940161269866742
0.0,0.9731709760717264,0.024346170676570224,0.0024828532517033527
0.0,0.9723377817514596,0.02437786237636961,0.0032843558721708174
0.0,0.9715045874311927,0.024404546617023664,0.004090865951783613
0.0,0.9706713931109258,0.0244287552980898,0.004899851590984439
0.0,0.9698381987906589,0.02445156851839948,0.005710232690941609
0.0,0.9690050044703921,0.024473524728078847,0.006521470801529091
0.0,0.9681718101501251,0.02449492246281405,0.00733326738706085
0.0,0.9673386158298583,0.024515940594670303,0.008145443575471447
0.0,0.9665054215095914,0.024536692845716173,0.008957885644692427
0.0,0.9656722271893244,0.024557254989292704,0.009770517821382857
0.0,0.9648390328690576,0.024577679473239435,0.010583287657702976
0.0,0.9640058385487907,0.024598003765080746,0.011396157686128516
0.0,0.9631726442285238,0.02461825535369848,0.012209100417777743
0.0,0.9623394499082569,0.02463845487251261,0.013022095219230461
0.0,0.9615062555879901,0.024658618118778737,0.013835126293231186
0.0,0.9606730612677231,0.02467875739887291,0.014648181333403974
0.0,0.9598398669474563,0.02469888244820376,0.015461250604339973
0.0,0.9590066726271894,0.02471900107481424,0.016274326297996345
0.0,0.9581734783069225,0.024739119618883483,0.017087402074194062
0.0,0.9573402839866556,0.024759243286771218,0.017900472726573177
0.0,0.9565070896663886,0.024779376397827943,0.018713533935783414
0.0,0.9556738953461218,0.024799522569439996,0.01952658208443821
0.0,0.9548407010258549,0.024819684857620768,0.02033961411652429
0.0,0.954007506705588,0.024839865865127642,0.021152627429284376
0.0,0.9531743123853211,0.024860067825531414,0.021965619789147454
0.0,0.9523411180650543,0.024880292669255448,0.02277858926569027
0.0,0.9515079237447873,0.024900542075940342,0.023591534179272337
0.0,0.9506747294245205,0.024920817516327343,0.024404453059152186
0.0,0.9498415351042536,0.024941120286029194,0.025217344609717186
0.0,0.9490083407839867,0.02496145153296438,0.02603020768304896
0.0,0.9481751464637198,0.02498181227979985,0.026843041256480342
0.0,0.9475965736538161,0.024995839608006675,0.027407586738177215
0.0,0.947341952143453,0.025002249961293795,0.027655797895253246
0.0,0.946508757823186,0.02502287058709558,0.028468371589718423
0.0,0.9456755635029191,0.02504359341715907,0.029280843079921782
0.0,0.9448423691826523,0.025064413676322027,0.030093217141025676
0.0,0.9440091748623853,0.025085327104926534,0.03090549803268813
0.0,0.9431759805421185,0.025106329892826757,0.03171768956505476
0.0,0.9423427862218516,0.025127418623287993,0.032529795154860375
0.0,0.9415095919015847,0.02514859022508965,0.03334181787332567
0.0,0.9406763975813178,0.025169841931465813,0.03415376048721636
0.0,0.9398432032610509,0.025191171244771146,0.03496562549417799
0.0,0.939010008940784,0.025212575905961824,0.035777415153254166
0.0,0.9381768146205172,0.02523405386814314,0.0365891315113397
0.0,0.9373436203002502,0.025255603273565266,0.03740077642618453
0.0,0.9365104259799834,0.02527722243355399,0.03821235158646266
0.0,0.9356772316597165,0.025298909810948674,0.03902385852933482
0.0,0.9348440373394495,0.025320664004689564,0.0398352986558609
0.0,0.9340108430191827,0.025342483736253533,0.04064667324456378
0.0,0.9331776486989158,0.025364367837685017,0.04145798346339914
0.0,0.9323444543786489,0.025386315241007172,0.04226923038034395
0.0,0.931511260058382,0.0254083249688314,0.04308041497278657
0.0,0.9306780657381152,0.02543039612600977,0.043891538135875055
0.0,0.9298448714178482,0.025452527892197742,0.04470260068995404
0.0,0.9290116770975814,0.025474719515213524,0.04551360338720511
0.0,0.9281784827773145,0.025496970305096234,0.04632454691758925
0.0,0.9273452884570476,0.025519279628778486,0.04713543191417396
0.0,0.9265120941367807,0.025541646905300804,0.047946258957918486
0.0,0.9256788998165139,0.025564071601504347,0.0487570285819818
0.0,0.9248457054962469,0.02558655322814738,0.049567741275605724
0.0,0.92401251117598,0.02560909133639746,0.050378397487622496
0.0,0.9231793168557131,0.025631685514657766,0.051188997629629154
0.0,0.9223461225354462,0.02565433538569092,0.05199954207886284
0.0,0.9215129282151794,0.02567704060400841,0.052810031180812206
0.0,0.9206797338949124,0.025699800853497278,0.053620465251590296
0.0,0.9198465395746456,0.025722615845259558,0.05443084458009487
0.0,0.9190133452543787,0.025745485315642264,0.05524116942997902
0.0,0.9181801509341118,0.02576840902443887,0.056051440041449366
0.0,0.9173469566138449,0.025791386753244962,0.056861656632910124
0.0,0.9165137622935781,0.02581441830395303,0.057671819402468905
0.0,0.9159834455451733,0.025829033928273563,0.058187520526553134
0.0,0.9156805679733111,0.02583782234584193,0.058481609680846966
0.0,0.9148473736530442,0.02586184611574858,0.059290780231207166
0.0,0.9140141793327774,0.025885945129011483,0.06009987553821112
0.0,0.9131809850125104,0.025910118522949586,0.06090889646453998
0.0,0.9123477906922436,0.0259343654883467,0.061717843819409715
0.0,0.9115145963719767,0.025958685266017058,0.06252671836200621
0.0,0.9106814020517098,0.02598307714363465,0.06333552080465557
0.0,0.9098482077314429,0.026007540452802992,0.06414425181575409
0.0,0.909015013411176,0.02603207456634454,0.06495291202247949
0.0,0.9081818190909091,0.02605667889579044,0.06576150201330044
0.0,0.9073486247706423,0.02608135288905396,0.06657002234030378
0.0,0.9065154304503753,0.026106096028271793,0.0673784735213529
0.0,0.9056822361301085,0.026130907827799484,0.06818685604209207
0.0,0.9048490418098416,0.026155787832348256,0.06899517035781014
0.0,0.9040158474895746,0.02618073561525168,0.06980341689517368
0.0,0.9031826531693078,0.026205750776851885,0.07061159605384032
0.0,0.9023494588490409,0.02623083294299567,0.0714197082079634
0.0,0.901516264528774,0.02625598176363208,0.07222775370759393
0.0,0.9006830702085071,0.02628119691150335,0.07303573287998952
0.0,0.8998498758882403,0.026306478080922225,0.0738436460308375
0.0,0.8990166815679733,0.02633182498662902,0.07465149344539766
0.0,0.8981834872477065,0.026357237362722406,0.07545927538957112
0.0,0.8973502929274396,0.026382714961658508,0.07626699211090188
0.0,0.8965170986071727,0.026408257553313275,0.07707464383951407
0.0,0.8956839042869058,0.026433864924103413,0.07788223078899079
0.0,0.894850709966639,0.026459536876161857,0.07868975315719919
0.0,0.894017515646372,0.02648527322656372,0.07949721112706429
0.0,0.8931843213261051,0.02651107380659921,0.08030460486729564
0.0,0.8923511270058382,0.02653693846109033,0.08111193453307149
0.0,0.8915179326855713,0.026562867047748108,0.08191920026668056
0.0,0.8906847383653045,0.026588859436567858,0.08272640219812766
0.0,0.8898515440450375,0.0266149155092597,0.08353354044570277
0.0,0.8890183497247707,0.026641035158711975,0.08434061511651736
0.0,0.88834266161349,0.02666222824854045,0.08499511013796959
0.0,0.8881851554045038,0.026667442303679463,0.08514740229181672
0.0,0.8873519610842369,0.026694873965724238,0.08595316495003891
0.0,0.88651876676397,0.026722383119702223,0.08675885011632777
0.0,0.8856855724437032,0.026749969422330374,0.08756445813396646
0.0,0.8848523781234362,0.026777632549790296,0.08836998932677351
0.0,0.8840191838031694,0.026805372196873477,0.08917544399995717
0.0,0.8831859894829025,0.02683318807617273,0.08998082244092477
0.0,0.8823527951626355,0.026861079917316937,0.09078612492004752
0.0,0.8815196008423687,0.026889047466246454,0.09159135169138485
0.0,0.8806864065221018,0.02691709048452671,0.09239650299337145
0.0,0.8798532122018349,0.026945208748697623,0.09320157904946749
0.0,0.879020017881568,0.02697340204965665,0.09400658006877533
0.0,0.8781868235613012,0.02700167019207372,0.0948115062466251
0.0,0.8773536292410342,0.0270300129938357,0.09561635776513008
0.0,0.8765204349207674,0.027058430285519144,0.09642113479371349
0.0,0.8756872406005004,0.027086921909889424,0.09722583748961017
0.0,0.8748540462802336,0.027115487721424674,0.09803046599834177
0.0,0.8740208519599667,0.02714412758586334,0.09883502045416995
0.0,0.8731876576396997,0.02717284137977383,0.09963950098052643
0.0,0.8723544633194329,0.02720162899014506,0.10044390769042205
0.0,0.871521268999166,0.027230490313996752,0.1012482406868372
0.0,0.8706880746788991,0.02725942525800841,0.10205250006309251
0.0,0.8698548803586322,0.027288433738165863,0.1028566859032019
0.0,0.8690216860383654,0.0273175156794245,0.10366079828221011
0.0,0.8681884917180984,0.027346671015388315,0.10446483726651326
0.0,0.8673552973978316,0.02737589968800376,0.10526880291416467
0.0,0.8665221030775647,0.027405201647267834,0.10607269527516744
0.0,0.8656889087572978,0.027434576850949473,0.10687651439175277
