residual,phi1_L8Bo,phi2_Solvent,phi3_Donor
3.94430452610506e-30,0.270718491495558,0.344991358596457,0.384290149907985
3.88513995821348e-29,0.270023486730041,0.348206227643206,0.381770285626753
3.33293732455877e-29,0.269330949479258,0.351418804033821,0.379250246486921
3.3526588471893e-30,0.268640828570229,0.354629324547088,0.376729846882683
4.14151975241031e-30,0.267953074359708,0.357838025419521,0.374208900220771
0,0.267267638717519,0.361045142463695,0.371687218818786
3.15544362088405e-30,0.266584475012968,0.364250911182823,0.36916461380421
3.3526588471893e-30,0.265903538104537,0.367455566882426,0.366640895013037
4.14151975241031e-30,0.26522478433279,0.370659344778121,0.364115870889089
2.54407641933776e-29,0.264548171516747,0.373862480100246,0.361589348383006
1.28189897098414e-29,0.263873658953649,0.377065208194767,0.359061132851584
3.3526588471893e-30,0.263201207422289,0.380267764620187,0.356531027957524
2.56379794196829e-30,0.262530779190111,0.383470385240953,0.353998835568936
2.91878534931774e-29,0.261862338024066,0.386673306316427,0.351464355659506
9.46633086265214e-30,0.261195849205475,0.38987676458562,0.348927386208906
3.3526588471893e-30,0.260531279549062,0.393080997347678,0.34638772310326
3.3526588471893e-30,0.259868597426292,0.396286242537068,0.343845160036639
1.18329135783152e-30,0.259207772793235,0.399492738793936,0.341299488412829
9.86076131526265e-31,0.258548777223229,0.402700725529019,0.338750497247753
2.73931949337996e-28,0.2578915839445,0.405910442982524,0.336197973072975
6.50810246807335e-30,0.257236167883095,0.40912213227711,0.333641699839795
4.65427934080397e-29,0.256582505711227,0.412336035463303,0.331081458825469
3.94430452610506e-31,0.255930575901701,0.415552395558996,0.328517028539303
9.86076131526265e-31,0.255280358788304,0.418771456579756,0.32594818463194
1.18329135783152e-30,0.254631836632899,0.421993463561645,0.323374699805456
1.18329135783152e-30,0.253984993699438,0.425218662574661,0.320796343725901
3.94430452610506e-31,0.253339816335283,0.428447300726029,0.318212882938689
3.54987407349455e-30,0.252696293060484,0.431679626153485,0.315624080786031
1.77493703674728e-30,0.25205441466527,0.434915888006354,0.313029697328376
6.7053176943786e-30,0.251414174316496,0.438156336414725,0.310429489268778
3.94430452610506e-31,0.250775567673502,0.44140122244484,0.307823209881658
1.97215226305253e-31,0.250138593014019,0.444650798039749,0.305210608946232
0,0.249503251370853,0.447905315944459,0.302591432684688
1.77493703674728e-30,0.248869546680014,0.451165029613656,0.29996542370633
1.18329135783152e-30,0.248237485941068,0.454430193100846,0.297332320958085
1.00382550189374e-27,0.247607079390618,0.457701060927694,0.294691859681688
3.54987407349455e-30,0.246978340689563,0.460977887930087,0.29204377138035
7.88860905221012e-30,0.246351287125794,0.464260929084115,0.289387783790091
8.67746995743113e-30,0.24572593983222,0.467550439301635,0.286723620866145
8.08582427851537e-30,0.245102324022415,0.47084667320186,0.284051002775724
1.12412678993994e-29,0.244480469244411,0.474149884851513,0.281369645904076
