residual,phi1_L8Bo,phi2_Solvent,phi3_Donor
2.31210719573296e-24,0.485989894166747,0.00917437238032455,0.504835733452929
2.12652233607377e-23,0.480811053518846,0.0201556247556541,0.499033321725499
5.0847632019734e-29,0.475855309774389,0.0307493919607326,0.493395298264878
5.10417657581283e-29,0.471105914565788,0.0409862814630789,0.487907803971133
2.46519032881566e-31,0.466547058909075,0.0508945915872973,0.482558349503627
4.94824207089924e-25,0.462164050840725,0.0605002359639147,0.47733571319536
1.10343509165551e-25,0.457943369896428,0.0698268079148598,0.472229822188713
2.38836143962296e-26,0.453872649689523,0.0788957188081512,0.467231631502325
7.57726783963234e-27,0.449940620812469,0.0877263703634531,0.462333008824078
2.65423344918089e-27,0.446137033959747,0.0963363373458562,0.457526628694397
7.10467852764674e-28,0.442452575328235,0.10474154724039,0.452805877431375
4.54433185213879e-28,0.43887878138933,0.112956449759143,0.448164768851527
1.34599391953335e-29,0.435407957028237,0.12099417279492,0.443597870176843
5.05364017407211e-29,0.432033099130916,0.12886666365301,0.439100237216074
3.94430452610506e-31,0.428747826533905,0.13658481565651,0.434667357809586
5.068431316045e-29,0.425546316559107,0.144158580904122,0.430295102536771
1.28682935164178e-29,0.4224232479591,0.151597070286982,0.425979681753918
2.46519032881566e-31,0.4193737498844,0.158908641995877,0.421717608119724
3.20474742746036e-30,0.416393356383597,0.166100979751195,0.417505663865208
1.27203820966888e-29,0.413477965913017,0.173181161928968,0.413340872158015
2.6131017485446e-30,0.410623805338831,0.180155722661306,0.409220471999862
9.86076131526265e-31,0.407827397941651,0.187030705884519,0.40514189617383
7.88860905221012e-31,0.405085534971962,0.193811713200859,0.401102751827179
1.62702561701834e-30,0.402395250347259,0.200503946318293,0.397100803334449
3.94430452610506e-31,0.399753798124517,0.207112244737853,0.393133957137629
2.46519032881566e-31,0.397158632422578,0.213641119274407,0.389200248303015
9.86076131526265e-31,0.394607389507067,0.220094781920499,0.385297828572434
2.02145606962884e-30,0.392097871784824,0.226477172497168,0.381424955718008
1.57772181044202e-30,0.389628033485851,0.232791982477745,0.377579984036404
0,0.387195967838055,0.239042676319879,0.373761355842066
9.86076131526265e-31,0.384799895564253,0.245232510598441,0.369967593837306
1.42981039071308e-30,0.38243815455226,0.251364551192329,0.366197294255412
3.57788060778216e-25,0.380109190567406,0.257441688745214,0.36244912068738
5.71924156285234e-30,0.377811548891646,0.263466652607169,0.358721798501185
3.3526588471893e-30,0.375543866792906,0.269442023383302,0.355014109823792
1.28189897098414e-29,0.37330486672997,0.275370244306897,0.351324888963132
2.027372526418e-28,0.371093350222244,0.281253631496006,0.34765301828175
5.12759588393658e-30,0.368908192312539,0.287094383248362,0.343997424439099
7.29696337329436e-30,0.366748336564612,0.292894588458691,0.340357074976697
9.86076131526265e-31,0.36461279054258,0.298656234249545,0.336730975207875
1.59744333307255e-29,0.362500621726229,0.304381212889169,0.333118165384602
2.40602576092409e-29,0.360410953821338,0.310071328065943,0.329517718112719
1.12925438582388e-27,0.35834296342926,0.31572830057671,0.32592873599403
1.35881290924319e-28,0.35629587704416,0.321353773482777,0.322350349473062
1.77493703674728e-30,0.354268968350078,0.326949316776017,0.318781714873905
3.94430452610506e-31,0.352261555793357,0.332516431599792,0.315222012606851
2.73340303659081e-28,0.350273000408842,0.338056554056605,0.311670445534552
3.4877512772084e-27,0.348302703881176,0.343571058632557,0.308126237486267
1.97215226305253e-30,0.346350106824217,0.349061261273121,0.304588631902662
4.73316543132607e-30,0.34441468726484,0.354528422118398,0.301056890616762
3.3526588471893e-30,0.342495959317766,0.359973747938772,0.297530292743462
2.36658271566304e-30,0.340593472041296,0.365398394270899,0.294008133687804
8.69719148006166e-28,0.338706808464367,0.370803467278097,0.290489724257536
1.47189612000662e-26,0.336835584777062,0.37619002534703,0.286974389875908
3.7167181549488e-27,0.334979449678405,0.381559080429918,0.283461469891677
2.96020054684185e-28,0.333138083875476,0.38691159913816,0.279950316986364
9.86076131526265e-31,0.331311199730596,0.39224850359987,0.276440296669534
9.86076131526265e-31,0.329498541052601,0.397570672087659,0.27293078685974
9.86076131526265e-31,0.327699883030642,0.402878939407757,0.269421177561601
6.50810246807335e-30,0.325915032309197,0.408174097066936,0.265910870623867
3.3526588471893e-30,0.324143827204136,0.413456893209521,0.262399279586343
1.02551917678732e-29,0.322386138060484,0.418728032326152,0.258885829613364
7.43501403170804e-29,0.320641867753628,0.423988174730094,0.255369957516278
1.94454213136979e-28,0.318910952336292,0.429237935799722,0.251851111863986
5.14534525430405e-28,0.317193361834789,0.43447788497899,0.248328753186221
1.43967115202835e-29,0.315489101198804,0.439708544532584,0.244802354268612
1.77493703674728e-30,0.313798211409906,0.444930388043423,0.24127140054667
2.30741814777146e-29,0.312120770754987,0.450143838648655,0.237735390596358
3.3526588471893e-30,0.310456896271859,0.455349266997966,0.234193836730175
2.36658271566304e-30,0.308806745374999,0.460546988923736,0.230646265701265
2.22853205724936e-29,0.307170517671076,0.465737262810584,0.22709221951834
2.61901820533376e-28,0.305548456974423,0.470920286645902,0.223531256379674
3.79639310637612e-30,0.30394085353439,0.476096194734962,0.219962951730649
